OBJECTID,YearBuilt1,HEIGHT,UseDescription,GrossFloorArea,orientation,street_width,second_type
17583,1972,3,12,377.23,75.0,0.0,71
17585,1992,3,12,,170.0,12.88,71
17587,1992,3,12,,255.0,11.96,71
17589,1992,3,12,,255.0,11.97,71
17591,1992,3,12,,255.0,11.97,71
17593,1992,3,12,,255.0,11.97,71
17595,1992,3,12,,255.0,12.06,71
17597,1990,3,12,909.6,255.0,11.82,71
17598,1965,3,12,1272.49,350.0,11.65,71
17599,1972,3,12,35.08,165.0,0.0,71
17604,1940,3,12,302.97,345.0,6.79,71
17606,1934,3,12,119.85,345.0,6.79,79
17609,1920,3,12,127.59,345.0,6.79,48
17611,1891,3,12,63.77,345.0,6.81,48
17615,1906,3,12,109.69,65.0,9.79,79
17624,1934,3,12,136.44,65.0,9.76,48
17629,1950,3,12,19.83,255.0,11.99,71
17632,1960,3,12,74.44,255.0,11.81,48
17640,2008,3,12,255.01,165.0,10.01,48
17652,1949,3,12,96.96,335.0,7.56,71
17655,1949,3,12,59.59,335.0,7.59,79
17660,1947,3,12,78.64,335.0,7.73,48
17664,1930,3,12,57.74,335.0,7.79,48
17668,1880,6,12,55.28,335.0,7.84,48
17670,1898,3,12,59.73,335.0,7.85,79
17672,1898,3,12,56.38,335.0,7.86,79
17676,1947,3,12,82.45,70.0,7.91,79
17685,1946,3,12,89.03,165.0,14.03,79
17687,1942,3,12,76.35,165.0,14.05,48
17689,1943,3,12,56.37,165.0,14.07,79
17692,1951,9,12,161.24,165.0,14.11,79
17695,1941,3,12,72.01,165.0,14.13,71
17699,1951,3,12,4.76,165.0,14.16,79
17707,1920,3,12,76.82,170.0,13.43,48
17712,1928,3,12,76.64,180.0,13.61,48
17715,1958,6,12,44.62,70.0,7.91,48
17723,1932,3,12,98.2,70.0,7.95,48
17727,1977,6,12,83.93,70.0,7.89,48
17731,1954,3,12,52.05,70.0,7.86,48
17739,1985,3,12,57.49,235.0,26.66,48
17744,2017,3,12,55.5,235.0,7.41,48
17749,1941,3,12,179.77,235.0,7.39,48
17755,2016,3,12,92.56,345.0,5.99,79
17760,1951,3,12,73.65,345.0,6.0,79
17770,1941,3,12,114.74,165.0,5.74,79
17772,1952,3,12,79.81,345.0,5.41,48
17774,2022,3,12,61.36,345.0,5.39,48
17787,2014,3,12,77.63,75.0,8.01,79
17791,1951,3,12,76.61,165.0,5.59,48
17801,1927,3,12,154.57,75.0,8.88,48
17806,2009,6,12,71.32,345.0,13.84,79
17809,1967,6,12,1538.76,75.0,6.28,48
17812,2019,3,12,76.18,345.0,5.34,48
17815,1919,6,12,66.76,345.0,5.36,79
17818,1927,3,12,68.66,345.0,5.39,79
17822,1880,3,12,41.81,345.0,38.49,79
17831,1927,3,12,87.83,70.0,7.9,79
17851,2019,6,12,4.11,75.0,5.6,48
17856,1931,3,12,82.45,75.0,6.0,79
17859,1927,3,12,174.16,75.0,6.52,79
17864,2001,3,12,73.47,75.0,6.83,79
17866,1923,3,12,173.2,75.0,7.13,79
17870,2021,3,12,143.14,70.0,7.39,79
17872,1913,3,12,95.83,165.0,5.31,71
17876,1931,3,12,82.32,165.0,5.27,71
17878,1991,3,12,59.18,165.0,5.27,48
17881,1941,6,12,80.67,165.0,5.32,48
17883,1947,3,12,106.66,165.0,5.41,48
17888,1916,3,12,58.45,255.0,7.53,48
17894,1956,3,12,641.42,75.0,19.55,79
17928,1959,3,12,771.06,250.0,22.0,79
17934,1977,6,12,187.83,165.0,4.81,79
17946,2010,3,12,351.67,60.0,21.72,79
17951,1912,3,12,46.48,245.0,2.05,71
17989,1997,3,12,149.88,245.0,4.02,79
17996,1900,6,12,195.04,295.0,6.22,79
17998,1912,6,12,99.49,305.0,4.93,79
18000,1900,6,12,74.47,305.0,4.86,79
18005,1900,3,12,90.45,305.0,4.66,79
18009,1900,3,12,13.13,60.0,5.55,79
18013,1900,3,12,200.31,65.0,4.56,71
18021,1923,3,12,81.33,65.0,3.85,79
18029,1920,3,12,15.79,150.0,4.76,79
18041,2016,3,12,139.19,255.0,12.38,79
18051,1900,3,12,96.47,255.0,5.15,71
18053,1900,3,12,92.5,255.0,5.12,71
18061,1934,3,12,91.62,255.0,26.87,79
18072,1947,3,12,107.91,340.0,8.83,79
18080,1991,3,12,71.31,125.0,7.94,71
18093,2008,12,12,1064.18,340.0,9.2,79
18100,1947,6,12,96.65,340.0,8.99,71
18104,1895,6,12,166.66,355.0,6.93,79
18106,1900,3,12,80.04,75.0,31.51,48
18111,2016,3,12,83.18,75.0,5.54,48
18115,1900,3,12,77.13,75.0,5.43,48
18120,1900,3,12,1514.74,265.0,6.72,48
18124,1900,3,12,,265.0,6.59,48
18126,1900,3,12,94.74,265.0,6.59,48
18129,1880,3,12,55.82,265.0,6.57,48
18133,1972,9,12,223.83,265.0,6.55,48
18136,1900,3,12,63.56,265.0,6.54,48
18139,2001,9,12,152.96,265.0,20.86,48
18142,2004,3,12,1187.59,165.0,8.9,71
18144,1900,3,12,338.14,265.0,6.58,48
18150,1900,3,12,70.23,75.0,5.06,79
18152,2019,3,12,71.67,75.0,5.08,48
18157,1880,3,12,53.53,75.0,5.16,79
18160,1880,6,12,38.95,75.0,22.09,79
18169,1900,3,12,9.37,75.0,5.3,48
18181,1990,3,12,96.84,265.0,6.56,48
18184,2024,3,12,,265.0,6.49,48
18188,1987,6,12,72.72,175.0,6.99,48
18191,1987,3,12,6.2,175.0,6.97,48
18197,1994,3,12,,75.0,0.0,79
18201,1967,6,12,139.43,175.0,7.0,79
18209,1963,3,12,85.35,345.0,5.83,79
18214,1880,3,12,53.69,345.0,5.85,79
18219,1960,3,12,133.59,340.0,5.88,48
18226,1880,3,12,144.99,160.0,5.8,48
18230,1904,3,12,55.99,160.0,5.77,48
18233,1930,3,12,,160.0,5.76,79
18236,1960,3,12,104.59,160.0,5.75,48
18238,1920,3,12,76.73,160.0,5.73,48
18246,1920,3,12,292.18,160.0,5.83,71
18248,1987,3,12,77.95,75.0,5.97,48
18250,1900,3,12,80.44,75.0,5.9,79
18252,1960,3,12,77.33,75.0,5.86,48
18255,1880,3,12,87.2,75.0,18.02,79
18257,1900,3,12,46.61,160.0,5.52,48
18267,1987,3,12,73.11,340.0,5.58,48
18269,1987,3,12,79.37,345.0,5.59,48
18271,1987,3,12,77.06,340.0,5.59,48
18273,1987,3,12,76.58,340.0,5.59,48
18276,2003,3,12,385.41,340.0,23.17,71
18280,1900,3,12,31.93,340.0,23.16,79
18286,1900,3,12,83.9,80.0,8.22,48
18289,1900,3,12,59.94,160.0,5.88,79
18291,1900,3,12,120.96,160.0,5.88,79
18294,1900,3,12,37.82,165.0,5.88,48
18298,1900,3,12,64.83,160.0,5.86,48
18300,1900,3,12,62.39,160.0,5.85,79
18304,1900,3,12,,160.0,5.83,48
18312,1960,3,12,195.1,255.0,6.15,48
18316,2009,3,12,180.92,255.0,6.09,48
18319,2018,3,12,40.15,160.0,5.83,48
18322,2018,3,12,26.01,160.0,5.82,48
18325,2018,3,12,26.34,160.0,5.82,48
18339,2003,3,12,747.79,5.0,50.3,71
18342,2002,3,12,1162.13,20.0,106.32,71
18345,1996,3,12,160.17,330.0,41.23,79
18352,1965,3,12,,90.0,10.04,48
18357,1997,6,12,1265.53,180.0,45.95,79
18361,1900,3,12,104.62,285.0,28.72,48
18364,1900,3,12,50.86,285.0,9.73,48
18366,1900,3,12,72.7,285.0,9.68,48
18371,1900,3,12,59.17,285.0,9.44,48
18375,1900,3,12,68.48,285.0,9.52,48
18378,1900,3,12,69.24,285.0,9.6,48
18381,1953,6,12,16.48,285.0,9.63,48
18383,1920,3,12,55.73,285.0,9.65,79
18386,1920,3,12,55.63,285.0,9.71,48
18388,1920,3,12,95.54,285.0,9.75,48
18392,1932,3,12,92.54,285.0,9.85,71
18394,1935,3,12,89.97,300.0,10.88,48
18402,2001,6,12,466.16,90.0,9.95,48
18407,1988,3,12,157.15,345.0,9.93,71
18414,2004,3,12,177.87,90.0,18.56,71
18417,1936,3,12,207.53,180.0,16.38,71
18419,1903,3,12,,180.0,18.78,71
18420,1890,6,12,372.6,180.0,17.84,79
18423,1892,3,12,148.78,185.0,11.88,48
18424,1892,3,12,511.67,240.0,47.69,71
18427,1962,3,12,143.76,240.0,13.29,71
18431,1922,3,12,82.07,270.0,9.8,48
18433,1940,3,12,97.19,270.0,9.81,71
18435,1940,3,12,87.06,270.0,9.83,48
18437,1938,3,12,90.48,270.0,9.83,79
18440,1940,3,12,169.61,270.0,9.85,71
18445,2004,3,12,220.17,90.0,32.39,71
18447,2003,3,12,367.06,350.0,10.04,71
18451,2024,3,12,214.42,270.0,9.85,48
18456,2014,3,12,72.67,355.0,inf,79
18459,1989,6,12,87.37,355.0,inf,71
18462,2000,3,12,94.76,355.0,inf,79
18464,1979,6,12,472.3,355.0,inf,79
18472,1977,3,12,386.65,355.0,inf,71
18474,1977,3,12,600.66,45.0,49.52,48
18479,1928,3,12,,175.0,10.11,79
18484,1932,3,12,101.82,175.0,9.99,48
18489,1934,3,12,,355.0,10.04,48
18494,1957,3,12,,90.0,11.69,48
18499,1957,3,12,63.69,90.0,11.63,79
18507,1958,6,12,71.69,90.0,11.57,79
18512,2000,3,12,125.98,180.0,10.23,71
18515,1955,3,12,85.04,165.0,10.06,48
18517,1900,3,12,71.49,260.0,9.75,79
18519,1910,3,12,68.62,260.0,9.78,79
18521,1900,3,12,84.38,260.0,9.81,48
18532,1992,3,12,197.01,260.0,9.89,71
18535,2021,3,12,,260.0,9.89,48
18539,1996,6,12,38.53,260.0,9.88,79
18541,1928,6,12,124.71,260.0,9.88,79
18544,1990,3,12,76.75,355.0,9.88,48
18546,1989,6,12,83.42,355.0,9.91,79
18548,1989,6,12,83.16,355.0,9.95,79
18556,2003,6,12,209.44,355.0,inf,71
18559,1950,3,12,,85.0,21.91,48
18563,2018,6,12,55.49,90.0,12.24,48
18570,1998,3,12,,180.0,10.95,48
18576,1992,3,12,28.11,270.0,14.27,71
18580,1999,6,12,1172.18,180.0,24.48,48
18589,2000,3,12,74.54,85.0,11.22,48
18597,1957,3,12,93.72,85.0,10.86,48
18609,1965,6,12,42.91,175.0,24.07,79
18616,1960,3,12,6.88,90.0,10.73,79
18621,2000,3,12,170.35,85.0,10.74,48
18627,1960,3,12,89.99,265.0,11.19,48
18629,1960,3,12,91.27,265.0,11.2,48
18635,2019,3,12,1371.21,35.0,39.99,48
18642,2005,6,12,1554.82,215.0,32.8,48
18644,1988,3,12,104.86,255.0,12.68,71
18648,1974,3,12,37.39,255.0,11.88,71
18649,1974,3,12,335.21,345.0,11.82,71
18650,1974,3,12,324.84,255.0,12.52,71
18653,1974,3,12,,255.0,12.43,79
18655,1974,3,12,,255.0,12.49,71
18657,1974,3,12,,255.0,12.58,71
18659,1974,3,12,,120.0,26.51,79
18661,1974,3,12,637.7,345.0,11.83,71
18663,1988,3,12,58.88,165.0,11.93,71
18668,1991,3,12,,185.0,119.75,79
18673,1991,3,12,,260.0,12.0,79
18676,1991,3,12,,260.0,12.06,79
18678,1991,3,12,,260.0,12.13,71
18680,1991,3,12,491.99,255.0,12.18,71
18682,1991,3,12,124.67,260.0,12.0,79
18686,1991,9,12,70.36,255.0,12.1,79
18688,1989,3,12,46.88,260.0,11.93,71
18690,1989,3,12,46.51,260.0,11.96,71
18692,1989,3,12,65.76,305.0,26.65,71
18693,1988,3,12,802.86,80.0,11.97,71
18694,1988,3,12,756.18,80.0,12.07,71
18696,1988,3,12,95.15,80.0,12.15,71
18697,1988,3,12,47.01,165.0,11.97,71
18699,1982,3,12,,345.0,11.82,71
18701,1974,3,12,,345.0,11.82,71
18702,1974,3,12,243.14,80.0,11.95,71
18703,1974,3,12,234.66,165.0,0.0,71
18704,1974,3,12,235.0,165.0,0.0,71
18705,1974,3,12,230.01,165.0,0.0,71
18706,1991,3,12,24.96,80.0,12.28,71
18709,2015,3,12,,80.0,11.97,79
18710,1974,3,12,284.09,255.0,12.5,71
18718,1965,3,12,155.4,345.0,12.21,71
18723,1965,3,12,311.5,350.0,12.36,71
18725,1983,3,12,125.71,350.0,12.36,71
18730,1950,3,12,180.59,350.0,11.95,48
18732,1940,3,12,65.95,350.0,11.97,48
18735,1960,3,12,,350.0,12.02,71
18737,1957,3,12,62.82,350.0,12.04,71
18740,1945,3,12,73.61,350.0,12.08,71
18741,1963,3,12,65.87,350.0,12.16,71
18742,1936,3,12,185.21,260.0,12.08,71
18747,1953,3,12,81.11,350.0,9.79,48
18757,1990,6,12,131.96,80.0,12.06,48
18758,1978,3,12,1170.32,255.0,12.16,71
18761,1973,3,12,140.9,80.0,12.05,71
18763,1971,3,12,91.73,80.0,12.08,71
18765,1968,3,12,82.48,80.0,12.08,48
18769,1990,3,12,63.28,165.0,12.28,71
18774,1997,3,12,63.58,165.0,11.95,48
18778,1994,3,12,,125.0,26.62,48
18782,1998,9,12,715.56,165.0,12.15,79
18785,2002,9,12,301.54,170.0,11.84,48
18795,1955,3,12,80.21,80.0,11.83,48
18804,1954,3,12,56.75,170.0,11.93,48
18808,1967,3,12,115.42,260.0,12.09,48
18816,1941,3,12,,350.0,9.94,71
18818,1954,3,12,48.3,350.0,9.93,79
18821,2009,3,12,149.72,350.0,9.92,48
18827,1920,3,12,57.79,85.0,9.88,71
18829,1978,3,12,119.46,170.0,9.93,48
18831,1960,3,12,77.13,170.0,9.93,48
18841,1960,3,12,6.61,265.0,9.94,71
18844,2010,9,12,394.39,260.0,74.25,48
18846,2019,3,12,167.82,265.0,9.93,48
18848,1983,3,12,261.34,265.0,10.73,48
18850,1949,3,12,87.51,350.0,9.7,48
18854,1920,3,12,56.52,85.0,9.76,71
18856,1950,3,12,95.95,85.0,9.73,71
18858,1999,3,12,127.41,85.0,9.7,48
18862,1930,3,12,144.66,265.0,9.84,48
18870,1989,3,12,64.68,265.0,9.85,48
18873,2019,3,12,263.35,350.0,9.67,48
18876,1900,3,12,165.16,245.0,9.79,79
18878,1900,3,12,5.98,345.0,6.96,48
18884,1900,3,12,,345.0,7.0,71
18886,1900,3,12,24.3,345.0,7.05,79
18888,1900,3,12,123.38,345.0,7.09,48
18890,1979,3,12,116.2,345.0,7.13,79
18892,1923,9,12,119.53,75.0,10.12,79
18901,1900,3,12,175.92,205.0,18.57,48
18905,1963,6,12,101.78,245.0,9.74,79
18911,1923,6,12,,245.0,9.76,48
18917,1900,3,12,4.49,245.0,9.78,48
18919,2010,6,12,498.08,75.0,10.15,48
18930,1905,3,12,82.75,75.0,6.95,71
18932,1987,3,12,131.4,75.0,6.99,71
18934,2013,3,12,127.83,75.0,6.82,48
18936,2023,3,12,147.79,75.0,6.8,48
18938,1910,3,12,88.35,75.0,6.78,48
18941,1908,3,12,87.08,75.0,6.75,48
18943,1908,3,12,86.52,75.0,6.75,48
18951,1900,3,12,65.09,245.0,7.84,48
18957,1905,3,12,63.29,245.0,7.88,48
18959,1905,3,12,70.68,245.0,7.89,48
18962,1905,3,12,47.54,245.0,7.28,48
18964,1990,3,12,46.37,245.0,7.91,71
18967,1905,3,12,67.52,245.0,7.94,48
18968,1987,3,12,296.73,75.0,19.11,71
18972,1930,6,12,25.0,345.0,14.17,79
18976,1883,3,12,72.92,345.0,14.12,48
18977,1880,6,12,128.99,345.0,14.09,79
18985,1880,3,12,,65.0,27.67,48
18992,1900,3,12,51.93,65.0,7.94,48
18995,2004,3,12,44.82,65.0,7.93,48
18998,1900,3,12,67.44,65.0,7.64,48
19000,1900,3,12,60.24,65.0,7.89,48
19002,1900,3,12,53.63,65.0,7.88,48
19004,1900,3,12,63.12,65.0,7.88,48
19007,1900,3,12,60.53,65.0,7.86,48
19009,1900,3,12,60.82,65.0,7.85,48
19011,2018,3,12,56.11,65.0,7.84,48
19014,1900,3,12,47.57,65.0,7.82,48
19019,2018,3,12,54.02,165.0,6.93,48
19023,1880,3,12,222.17,245.0,7.77,71
19025,1880,3,12,110.98,245.0,7.78,48
19031,1880,3,12,64.9,245.0,7.8,79
19034,2022,3,12,,245.0,7.8,48
19039,1936,3,12,118.88,250.0,17.43,48
19042,2004,3,12,79.6,335.0,5.78,48
19044,2004,3,12,69.73,335.0,5.73,48
19046,2004,3,12,983.01,335.0,5.61,71
19052,1933,3,12,82.07,335.0,5.29,48
19054,1943,12,12,113.37,335.0,5.25,48
19059,1933,3,12,62.23,65.0,8.34,79
19066,1912,3,12,70.1,65.0,7.46,48
19068,1953,3,12,112.26,65.0,7.47,48
19072,2019,3,12,92.63,65.0,7.49,48
19079,1926,3,12,64.33,165.0,13.99,79
19081,1929,3,12,59.94,165.0,13.97,71
19084,1960,12,12,85.75,165.0,13.97,79
19086,1951,6,12,81.97,165.0,13.95,48
19088,1886,3,12,104.79,165.0,13.94,48
19095,1952,6,12,68.25,165.0,13.93,79
19097,1880,3,12,58.99,165.0,13.93,48
19099,1946,3,12,86.4,165.0,13.93,48
19107,1953,6,12,65.08,165.0,13.97,79
19112,1931,3,12,70.81,165.0,13.99,48
19116,1920,6,12,73.14,165.0,14.0,79
19118,1935,3,12,110.46,250.0,7.91,48
19120,1930,3,12,71.58,250.0,7.91,79
19122,1927,3,12,81.34,250.0,7.91,48
19127,2015,3,12,60.31,250.0,7.91,79
19129,1931,3,12,58.93,250.0,7.91,48
19131,2000,3,12,80.0,65.0,0.0,79
19134,2002,3,12,413.87,65.0,28.15,71
19142,2022,3,12,405.04,65.0,7.79,79
19147,1945,3,12,78.97,155.0,5.4,48
19152,1901,3,12,120.25,345.0,5.75,48
19154,2009,3,12,174.56,345.0,5.71,48
19157,2018,6,12,110.92,345.0,5.67,48
19160,1923,3,12,129.64,345.0,5.61,48
19165,1974,3,12,95.37,65.0,8.13,48
19169,1943,3,12,96.12,65.0,12.81,79
19173,1941,3,12,123.99,65.0,6.68,79
19177,1931,3,12,90.11,65.0,6.86,48
19186,1904,3,12,,65.0,7.09,79
19191,2003,3,12,271.41,155.0,7.84,71
19194,1972,6,12,171.44,65.0,29.4,71
19197,1921,6,12,312.96,155.0,7.8,79
19201,1957,3,12,48.51,330.0,4.68,79
19214,1957,3,12,151.06,335.0,4.76,79
19217,1938,3,12,148.24,335.0,4.9,79
19222,1957,3,12,212.46,345.0,4.11,79
19224,1957,6,12,381.0,345.0,4.59,79
19229,1957,3,12,122.19,350.0,5.45,79
19238,1957,3,12,144.89,355.0,10.24,71
19244,1900,3,12,52.3,355.0,10.98,48
19246,1957,3,12,78.91,55.0,7.41,71
19248,1947,3,12,98.23,55.0,7.43,71
19260,1957,9,12,1062.44,195.0,33.84,48
19268,1986,3,12,1115.89,245.0,6.68,48
19273,1900,3,12,431.02,245.0,12.71,79
19277,1991,6,12,111.95,230.0,5.94,79
19289,1947,3,12,218.47,305.0,4.89,79
19293,1900,6,12,82.91,305.0,4.97,79
19298,1947,6,12,,305.0,5.1,71
19303,2002,3,12,97.1,45.0,9.8,48
19318,2005,3,12,43.58,175.0,10.97,79
19323,1947,6,12,87.73,170.0,10.12,79
19332,1947,3,12,75.6,165.0,4.92,79
19336,1947,9,12,133.03,165.0,4.91,71
19345,1947,3,12,58.52,245.0,3.58,71
19347,1947,6,12,125.89,245.0,3.81,48
19350,1926,3,12,75.15,245.0,4.0,79
19352,1916,3,12,201.59,245.0,4.26,79
19354,1967,3,12,136.08,245.0,4.52,79
19358,1947,3,12,121.06,245.0,5.27,79
19360,1947,6,12,60.28,230.0,5.74,79
19372,1942,3,12,200.04,20.0,7.71,79
19375,1880,3,12,55.32,20.0,7.82,79
19378,1979,3,12,341.97,40.0,13.85,48
19380,1947,3,12,107.78,340.0,43.83,79
19383,1927,3,12,116.2,75.0,5.13,79
19390,1943,6,12,59.97,80.0,32.86,79
19392,2012,6,12,76.66,95.0,9.21,48
19396,1976,3,12,205.93,345.0,22.58,48
19401,1959,3,12,88.08,85.0,5.85,79
19405,1947,3,12,105.52,90.0,25.25,48
19410,1977,3,12,370.84,225.0,9.59,79
19418,1979,6,12,327.89,225.0,12.46,79
19424,1976,3,12,95.87,240.0,3.47,79
19426,1971,3,12,76.06,240.0,3.33,71
19434,1905,3,12,,145.0,42.07,79
19437,1991,3,12,76.45,350.0,6.99,48
19443,1950,3,12,250.05,350.0,6.87,71
19470,1900,9,12,,125.0,16.53,79
19473,1900,3,12,136.94,255.0,5.18,48
19487,1930,3,12,14.3,250.0,5.32,79
19489,1880,3,12,144.9,255.0,5.3,48
19492,1900,3,12,125.55,255.0,5.31,48
19498,1900,3,12,91.66,255.0,5.52,48
19500,1935,3,12,100.7,255.0,5.53,79
19515,1930,3,12,54.0,345.0,5.52,48
19520,2001,12,12,203.12,80.0,8.66,48
19522,1954,9,12,330.37,80.0,8.67,48
19531,1900,3,12,46.82,170.0,6.98,48
19534,1900,3,12,70.71,170.0,25.25,48
19536,1991,3,12,257.04,255.0,5.17,48
19540,1991,3,12,252.66,255.0,5.23,48
19543,2018,3,12,,170.0,6.87,48
19546,2019,3,12,85.29,170.0,6.87,48
19549,2019,3,12,,170.0,6.88,48
19552,2018,3,12,,170.0,6.88,48
19555,2019,3,12,,170.0,6.88,48
19557,2018,3,12,90.17,170.0,6.89,48
19560,2018,3,12,,170.0,6.89,48
19563,2018,3,12,,170.0,6.91,48
19566,2008,3,12,158.49,340.0,15.08,48
19569,1880,3,12,39.67,340.0,5.88,79
19588,1990,3,12,68.08,90.0,31.38,48
19599,1990,3,12,64.94,90.0,20.33,48
19616,1960,3,12,10.49,80.0,0.0,71
19618,1968,3,12,120.39,350.0,73.85,79
19624,1960,3,12,98.3,350.0,10.91,79
19633,1930,6,12,90.32,85.0,9.88,79
19636,1965,3,12,12.27,180.0,11.82,71
19644,1970,3,12,348.95,350.0,27.42,71
19645,1999,6,12,406.63,350.0,11.85,71
19647,1950,3,12,104.5,350.0,11.85,71
19652,2010,6,12,539.89,170.0,13.98,48
19654,1950,3,12,516.92,350.0,11.8,79
19664,2007,3,12,76.16,355.0,9.74,48
19670,2016,3,12,25.18,85.0,9.67,79
19672,1959,3,12,130.24,85.0,9.53,71
19679,1938,6,12,,170.0,11.86,79
19680,1930,3,12,152.65,170.0,11.86,71
19692,2020,3,12,346.91,270.0,11.63,48
19694,1965,3,12,22.28,270.0,11.42,71
19700,1965,3,12,,225.0,51.22,79
19703,2008,3,12,66.0,85.0,19.08,79
19706,2020,6,12,103.18,355.0,11.59,48
19709,2018,6,12,95.02,355.0,11.55,48
19710,2009,12,12,104.98,355.0,11.52,79
19715,2012,6,12,16.49,85.0,12.05,79
19719,2014,3,12,72.85,175.0,11.62,48
19724,1998,6,12,,225.0,22.4,48
19738,2019,3,12,757.94,90.0,44.98,48
19751,2020,3,12,,350.0,9.93,48
19753,2020,3,12,79.32,350.0,9.92,48
19756,1925,3,12,25.23,350.0,9.92,79
19760,1925,6,12,60.57,350.0,9.93,79
19762,1930,3,12,132.88,350.0,9.93,79
19764,1925,3,12,96.86,85.0,9.84,79
19768,1957,3,12,100.42,85.0,9.85,71
19771,1978,3,12,184.36,85.0,9.86,79
19772,1963,3,12,441.85,85.0,9.86,71
19776,1989,3,12,352.11,85.0,17.34,71
19782,1954,6,12,5.0,170.0,9.79,48
19784,1930,3,12,75.57,170.0,9.79,48
19788,1955,3,12,241.16,250.0,8.83,71
19789,1970,3,12,52.06,250.0,51.63,71
19793,1958,3,12,49.57,250.0,20.05,79
19796,2021,3,12,85.18,265.0,9.84,48
19799,1930,6,12,9.65,265.0,9.8,79
19804,1900,3,12,1004.02,75.0,8.58,71
19808,1900,3,12,532.71,350.0,8.03,71
19809,1922,3,12,1474.93,75.0,8.13,71
19810,1922,3,12,2095.34,170.0,9.91,71
19813,1991,6,12,,265.0,10.67,48
19827,1880,3,12,99.21,75.0,7.66,71
19831,1991,3,12,51.65,75.0,7.64,71
19834,1940,3,12,76.75,75.0,7.64,71
19836,2022,3,12,60.63,75.0,7.64,79
19840,1930,3,12,62.71,170.0,8.21,48
19845,2020,3,12,67.08,265.0,9.79,48
19848,2020,3,12,53.44,265.0,9.82,48
19851,2020,3,12,67.12,265.0,9.84,48
19855,1993,3,12,35.95,75.0,7.76,71
19858,2019,3,12,77.05,75.0,7.74,48
19860,1930,6,12,107.57,75.0,7.74,48
19862,1930,3,12,58.02,75.0,7.73,48
19875,1940,3,12,130.25,170.0,8.43,71
19878,1940,3,12,83.16,170.0,8.49,79
19883,1970,3,12,84.9,170.0,8.63,48
19887,1990,6,12,64.95,170.0,8.7,79
19894,1910,6,12,,345.0,14.01,48
19898,1938,3,12,97.52,160.0,6.25,79
19900,1980,3,12,,255.0,6.97,71
19906,1921,3,12,110.9,345.0,11.18,48
19910,1934,3,12,1550.57,150.0,5.82,71
19920,1900,3,12,63.06,245.0,7.55,79
19924,1940,3,12,83.43,245.0,102.17,79
19933,1960,3,12,,245.0,7.09,79
19936,1937,3,12,82.27,80.0,0.0,48
19938,1925,3,12,196.07,245.0,6.84,79
19941,1955,6,12,28.04,80.0,0.0,79
19946,2022,3,12,,345.0,8.26,48
19948,2022,3,12,68.67,345.0,7.68,48
19954,2023,3,12,73.77,245.0,7.5,48
19956,1956,3,12,89.18,245.0,7.45,48
19960,1900,6,12,98.74,245.0,7.41,79
19971,2011,6,12,682.46,155.0,5.69,48
19975,2010,6,12,291.29,155.0,5.71,79
19978,2005,6,12,1840.54,260.0,6.52,48
19981,2007,3,12,523.59,20.0,14.1,48
19993,2005,3,12,1074.34,170.0,8.25,48
20003,2003,3,12,857.17,155.0,0.0,71
20006,2004,6,12,1392.74,350.0,21.65,48
20015,1936,3,12,81.51,5.0,7.04,48
20018,1900,3,12,135.89,175.0,8.05,48
20021,1980,3,12,70.34,170.0,8.93,71
20022,2004,3,12,171.9,175.0,10.1,48
20027,1931,3,12,53.92,250.0,8.72,79
20036,2011,3,12,70.34,250.0,7.96,48
20037,2001,3,12,159.03,250.0,7.85,71
20042,1992,6,12,248.09,250.0,7.1,48
20045,2007,3,12,277.92,80.0,6.61,48
20050,2019,3,12,320.75,80.0,6.68,48
20055,1900,3,12,53.85,80.0,6.6,79
20063,1896,3,12,89.45,265.0,6.74,48
20068,1936,3,12,200.58,275.0,14.84,79
20069,1950,3,12,81.82,80.0,6.57,71
20076,2007,6,12,276.21,85.0,6.51,79
20079,2014,3,12,55.1,80.0,6.55,48
20082,1990,3,12,25.19,80.0,6.4,79
20084,1942,6,12,170.07,50.0,6.45,48
20086,2006,6,12,71.69,50.0,6.2,79
20101,2004,3,12,78.35,200.0,14.09,48
20103,1992,3,12,72.76,200.0,14.07,48
20109,2020,3,12,593.24,295.0,9.21,48
20113,2020,3,12,246.56,195.0,60.28,79
20118,1939,3,12,83.86,335.0,4.91,48
20120,1939,3,12,65.35,335.0,4.85,48
20124,1940,3,12,91.33,335.0,4.59,79
20126,1911,3,12,172.77,160.0,7.88,48
20128,1940,3,12,62.55,160.0,7.79,71
20132,2014,3,12,54.04,160.0,7.61,48
20134,1939,3,12,73.43,160.0,7.69,48
20138,1932,3,12,73.57,135.0,8.79,48
20143,1939,3,12,63.57,160.0,8.45,48
20145,1939,3,12,64.86,160.0,8.47,48
20148,1939,3,12,82.55,335.0,4.44,71
20151,2009,6,12,150.78,160.0,7.73,79
20154,2016,6,12,162.06,65.0,5.35,48
20158,1921,3,12,140.21,340.0,7.74,48
20162,1929,3,12,785.1,125.0,10.0,71
20176,1963,3,12,124.47,325.0,10.04,48
20183,1910,3,12,100.94,325.0,10.2,48
20193,1970,3,12,51.81,145.0,3.68,48
20198,1963,3,12,69.16,145.0,3.91,71
20209,1984,3,12,53.58,155.0,4.57,71
20218,2007,3,12,54.44,155.0,4.51,48
20219,2004,3,12,34.6,155.0,4.64,79
20225,1948,3,12,83.61,335.0,6.04,48
20227,1992,3,12,113.1,335.0,5.9,71
