OBJECTID,YearBuilt1,HEIGHT,UseDescription,GrossFloorArea,orientation,street_width,second_type
35396,1982,3,10,71.11,255.0,7.6,73
35448,2006,3,10,469.66,325.0,32.16,67
35467,1999,3,10,289.39,165.0,32.97,69
35470,2002,3,10,91.22,270.0,99.55,69
35784,2017,6,10,,75.0,59.01,69
35796,2019,3,10,71.7,10.0,109.92,73
35945,2016,3,10,955.64,255.0,15.24,73
35955,2005,3,10,65.85,170.0,17.23,73
35958,1970,3,10,883.69,100.0,24.48,67
36076,1969,3,10,492.28,215.0,12.02,67
36168,1965,3,10,113.18,325.0,5.06,67
36728,2002,3,10,944.76,300.0,130.96,67
36729,1993,3,10,233.18,345.0,18.36,67
36734,2015,3,10,112.63,75.0,10.07,73
36738,2002,3,10,80.61,75.0,10.06,73
36741,2006,3,10,67.38,250.0,inf,73
36754,2010,3,10,79.16,65.0,16.21,73
36761,2006,3,10,76.2,155.0,8.24,73
36766,1994,3,10,,65.0,8.09,73
36770,2006,3,10,,65.0,8.15,73
36783,2006,3,10,,155.0,19.97,73
36786,1965,3,10,77.22,155.0,19.98,67
36792,2002,3,10,131.52,245.0,18.63,73
36794,1980,3,10,77.16,245.0,18.45,73
36807,2020,3,10,95.7,255.0,8.07,73
36813,1968,3,10,,255.0,8.12,73
36817,2009,3,10,162.48,255.0,8.12,73
36823,1964,3,10,11.99,175.0,9.91,73
36827,2007,3,10,,255.0,23.74,73
36846,2005,3,10,119.95,245.0,7.61,73
36851,1979,3,10,43.62,75.0,8.02,73
36907,1992,3,10,119.32,130.0,0.0,67
36948,2006,6,10,906.86,265.0,15.31,69
37049,1975,6,10,49.26,100.0,23.73,67
37114,2017,3,10,837.38,180.0,12.17,73
37368,1998,6,10,,115.0,59.33,69
37374,1979,6,10,416.86,345.0,26.22,67
37388,2004,3,10,46.43,335.0,7.15,73
37396,2004,3,10,130.4,245.0,27.27,73
37408,1999,3,10,72.78,155.0,14.18,73
37419,2018,3,10,146.08,90.0,10.24,73
37437,2006,3,10,,240.0,6.48,73
37621,2011,3,10,1327.75,135.0,57.12,67
37637,1975,3,10,50.02,130.0,52.01,67
37881,1970,3,10,,45.0,8.63,67
37884,1910,3,10,7.68,240.0,27.59,73
37890,1962,3,10,,240.0,18.6,73
37895,2002,3,10,37.21,125.0,30.57,73
37898,1963,3,10,,240.0,10.12,73
37906,2005,3,10,522.9,290.0,28.97,73
37909,2000,3,10,100.34,30.0,34.55,73
37919,2006,3,10,209.86,185.0,9.59,73
