label,index
1,21849
5,7704
3,15727
5,7495
5,19833
0,20426
1,1199
3,1208
3,22523
3,25343
5,6468
2,19730
2,15824
4,7807
4,12147
1,17921
1,5902
3,2061
1,10042
5,9616
5,9587
4,19670
2,12007
4,7947
1,15964
5,12396
0,10102
3,2121
3,5842
3,17861
4,10293
3,9756
4,25203
3,25192
0,6528
5,20566
1,14999
3,1348
2,22463
5,9855
3,17762
3,5741
2,21909
5,15667
5,7644
0,19973
3,14888
2,1259
2,20477
2,22572
3,9944
3,5650
1,17673
2,7755
3,15776
0,21818
1,19862
1,19761
2,12116
4,15875
4,7856
2,12287
2,2030
2,10013
1,17970
2,5953
5,10382
0,9647
1,25312
3,25083
5,6439
2,25252
2,6579
3,19621
1,7916
4,15935
3,12056
3,5813
2,17830
5,10153
3,2170
4,9707
4,9496
4,9804
4,17733
1,5710
0,5481
0,15636
4,7615
5,7584
3,21958
1,19922
3,1088
1,1319
4,20537
1,22432
4,22913
1,25070
2,20816
3,14778
1,21479
3,12274
0,15886
0,19403
0,19792
4,9525
0,2352
1,10371
5,17983
1,5532
3,17511
4,17680
4,19891
4,7437
0,15414
3,15785
4,20715
1,20484
4,13289
4,6858
5,13118
2,249
4,8649
2,22610
2,22581
3,20655
4,13058
1,6918
2,309
5,8498
4,8709
1,22750
4,17451
2,5472
4,15554
4,7577
4,21539
0,12334
0,19543
4,9465
0,10231
3,2212
3,2183
2,25130
0,22853
0,20956
1,14638
3,12225
3,21428
4,19452
3,9574
1,2303
0,10320
3,2092
3,25021
4,22942
1,14729
3,20847
0,13149
1,6809
4,20744
4,218
4,189
5,8589
5,8618
2,22641
4,5563
4,17540
5,7466
5,15445
4,17400
3,5423
3,17791
1,19980
5,15505
4,7526
0,15694
1,13398
0,6949
0,13009
4,20604
4,20595
4,358
4,8758
3,22701
3,22490
0,22802
3,25161
2,14669
3,20907
3,12365
4,15997
2,21568
2,19512
4,19683
4,9434
3,10260
3,2243
3,17892
3,1927
1,13904
1,14067
0,6044
2,3822
1,11801
5,16162
1,4141
0,23263
0,24891
5,76
2,21366
3,7328
4,24403
1,24792
2,8156
3,11702
2,3721
0,11493
4,13607
3,1624
5,13596
3,556
5,18070
1,8016
4,8387
3,3661
4,11642
1,1764
4,13747
3,787
2,416
1,18130
3,7268
3,24543
0,23323
4,21226
3,884
1,6104
1,14127
4,6295
0,13844
3,1867
4,4001
4,16022
1,4390
2,11941
5,3962
3,27
2,23232
1,21337
2,995
1,14036
1,6015
5,6384
3,1976
1,13955
5,16133
5,4110
2,4281
0,3873
4,11850
1,8107
1,8296
3,11753
3,3770
4,13656
3,1675
1,18021
5,696
3,507
3,7379
4,24452
1,7239
2,24512
3,24683
2,8047
4,3630
0,11613
5,11582
3,1735
5,13716
3,13487
4,18161
3,447
2,13815
3,1836
0,6155
1,14176
1,11910
2,3933
1,4050
2,16073
1,23372
1,24980
5,21277
2,15038
3,24730
1,11431
0,3412
5,3783
3,8265
2,665
4,18343
1,20339
0,13534
3,1517
3,1686
1,1985
4,14354
3,6377
2,966
3,3880
0,16251
1,4272
4,24833
4,23150
3,9298
0,9109
1,21055
2,12658
3,23010
2,24973
2,23381
3,9049
1,21115
0,21284
4,12489
1,12718
0,6237
1,14214
2,14185
2,826
3,4332
4,16311
1,16080
1,3552
3,11571
3,8325
3,725
0,18203
1,18192
4,20279
2,1457
1,13474
5,15178
1,24670
0,11460
5,3443
5,8234
1,18312
4,18083
1,634
1,13565
2,1546
4,20368
5,15069
2,24761
4,85
2,23101
1,24862
0,23290
0,9158
0,12598
1,12609
1,21004
3,21395
0,14305
2,6326
1,14094
3,937
1,16200
1,4223
4,16191
2,1894
1,6266
3,14245
3,877
5,3991
2,4363
4,16340
4,24922
2,23041
0,9389
3,9018
1,12749
3,21144
2,15129
2,24621
4,3503
0,11520
5,3692
4,8374
1,18252
2,774
1,1406
1,13425
4,1797
1,20228
1,8073
0,3595
5,11627
1,3604
3,1490
3,13722
0,1701
4,18155
2,473
0,5308
3,5099
1,24526
3,2568
4,23346
4,21243
5,19239
3,14142
1,6161
0,1802
1,13821
5,16047
3,4064
1,3907
3,11924
4,14393
1,13961
3,1942
0,6021
1,14002
5,16296
3,11864
3,3847
4,4124
4,16107
2,13
3,2428
1,23197
0,23206
0,21092
2,21303
4,19379
5,5248
4,10899
5,24466
5,8133
0,3744
5,11767
3,25809
2,1641
4,13662
2,18384
0,18015
2,533
3,24577
2,5359
1,10988
1,8022
3,11676
0,3655
1,13773
3,1750
3,422
4,18295
0,18104
4,14282
3,1853
5,13870
1,14113
0,6130
3,16387
4,3956
0,11975
4,16016
1,4035
0,23086
2,23317
3,2539
3,21183
2,21212
3,19268
0,23257
1,2479
3,42
1,21352
4,19328
0,6070
1,14053
1,13930
3,1913
3,4175
4,16156
4,11835
2,3816
3,8162
2,25858
2,3484
0,3715
2,11736
1,1581
3,1610
4,13633
3,562
4,18044
0,24437
1,5219
3,5188
2,10678
0,23075
5,24916
2,21170
1,13883
4,14271
0,6252
2,843
1,11986
4,16374
2,4357
2,25579
3,11685
3,11514
4,3537
0,22319
1,22088
3,8340
4,18266
4,740
0,13780
1,13411
3,1432
0,17018
4,2958
4,17389
3,24584
3,24615
3,2818
0,17158
3,24755
1,3477
0,11454
0,22259
2,8191
0,8200
0,18326
4,600
5,591
3,1572
4,13551
4,6083
3,6312
1,14331
0,903
3,4186
2,4217
5,16234
3,25439
5,10738
4,24856
4,23135
1,21030
0,6192
1,14220
4,6203
0,812
1,25528
1,4097
3,16325
0,4306
2,24947
2,23024
2,10629
1,21121
0,24644
3,2909
3,17049
3,22348
0,11545
2,3566
4,8080
3,8311
3,711
3,480
5,18237
1,13440
3,1463
2,22208
4,22199
5,11794
2,3426
3,11405
3,8251
3,651
2,18377
3,13691
4,1523
0,13500
3,24495
1,24704
0,17109
3,2849
0,17298
0,23164
4,24807
5,10769
3,21061
1,13992
5,6343
2,14360
1,952
3,25468
1,11897
3,4246
4,16265
5,17288
3,2859
3,17119
1,24714
0,24485
0,13510
3,1533
4,13681
1,18367
4,641
3,8241
2,11415
5,3436
2,11784
0,22189
1,22218
4,16275
4,4256
4,11887
3,25478
3,942
4,14370
5,6353
4,13982
1,21071
1,10779
5,24817
2,23174
1,21131
0,10639
0,23034
2,24957
0,4316
2,16335
2,4087
2,25538
2,802
0,6213
1,14230
0,6182
2,1473
3,13450
4,18227
3,490
3,701
3,8301
2,8090
4,3576
0,11555
2,22358
2,17059
1,2919
2,24654
0,13541
2,1562
3,581
1,610
1,18336
5,8210
0,8181
2,22249
4,11444
3,3467
3,24745
4,17148
1,2808
2,21020
2,23125
4,24846
4,10728
1,25429
1,16224
3,4207
3,4196
3,913
4,14321
4,6302
4,6093
1,25569
0,4347
2,16364
3,11996
1,853
2,6242
1,14261
5,13893
1,21160
1,24906
2,23065
4,10668
3,24605
3,24594
4,17399
1,2948
0,17008
1,1422
2,13401
5,13790
3,750
4,18276
4,8350
0,22098
0,22309
1,3527
4,11504
2,11695
3,3806
4,11825
2,16146
3,4165
1,1903
1,13920
1,14043
4,6060
5,19338
4,21342
3,52
3,2469
0,23247
1,5198
2,5209
5,24427
4,18054
0,572
2,13623
3,1600
3,1591
2,11726
2,3705
2,3494
3,25848
5,8172
5,18114
1,18285
3,432
1,1740
5,13763
4,3645
0,11666
3,8032
1,10998
2,5349
3,24567
2,19278
3,21202
3,21193
3,2529
0,23307
2,23096
5,4025
4,16006
1,11965
1,3946
1,16397
4,6120
1,14103
4,13860
3,1843
2,14292
3,19369
0,21313
2,21082
2,23216
2,23187
3,2438
4,16117
1,4134
3,3857
1,11874
1,16286
1,14012
1,6031
2,1952
4,13971
5,14383
0,523
0,18005
3,18394
5,13672
2,1651
3,25819
0,11777
0,3754
4,8123
4,24476
5,10889
1,5258
3,24536
3,5089
1,5318
3,463
4,18145
2,1711
5,13732
2,1480
3,3614
4,11637
4,3585
5,8063
5,11934
4,3917
3,4074
2,16057
3,13831
3,1812
3,6171
1,14152
2,19229
3,21253
3,23356
3,2578
1,21154
2,12759
3,9008
0,9399
2,23051
2,24932
1,16350
5,4373
4,3981
3,867
2,14255
4,6276
1,1884
0,20238
2,1787
1,13435
4,1416
3,764
0,18242
1,8364
0,3682
1,11530
1,3513
3,24631
5,15139
5,24771
5,15079
1,20378
1,1556
4,13575
4,624
4,18093
1,18302
4,8224
2,3453
0,11470
4,16181
3,4233
5,16210
3,927
1,14084
1,6336
4,14315
3,21385
1,21014
2,12619
4,12588
5,9148
2,23280
4,24872
2,23111
3,95
5,16090
5,16301
1,4322
2,836
0,14195
2,14204
0,6227
4,12708
1,12499
2,21294
3,21105
3,9059
3,23391
2,24963
0,23000
3,24660
4,15168
2,13464
2,1447
3,20269
3,18182
4,18213
2,735
3,8335
2,11561
1,3542
1,1696
2,1507
2,13524
3,20329
1,18353
0,675
3,8275
3,3793
2,3402
5,11421
3,24720
2,15028
1,12648
1,21045
3,9119
4,9288
0,23140
4,24823
1,4262
2,16241
1,3890
3,976
2,6367
4,14344
2,1995
1,457
1,18171
2,13497
5,13706
0,1725
5,11592
5,11603
1,3620
0,8057
1,24693
0,24502
2,7229
1,21267
1,24990
3,23362
0,16063
0,4040
4,3923
1,11900
1,14166
4,6145
3,1826
1,13805
1,11840
1,3863
3,4291
2,4100
5,16123
4,13945
4,1966
2,6394
0,6005
0,14026
1,985
3,21327
0,23222
3,37
5,24442
3,7369
2,517
2,686
0,18031
1,1665
1,13646
3,3760
5,11743
3,8286
0,8117
2,24553
1,7278
3,18120
3,406
3,797
2,13757
0,1774
5,11652
2,3671
5,8397
1,8006
4,3972
4,11951
0,4380
0,16032
5,4011
3,1877
4,13854
1,6285
1,14137
0,6114
3,894
0,21236
2,23333
3,21376
5,66
4,24881
0,23273
3,4151
4,16172
1,11811
3,3832
4,6054
1,14077
1,13914
3,1937
4,18060
4,546
4,13586
1,1634
5,13617
4,11483
0,3731
1,11712
2,8146
0,24782
5,24413
2,7338
3,22480
1,22711
4,8748
5,348
5,20585
2,20614
0,13019
5,6959
1,13388
5,15684
5,7536
2,15515
0,19990
3,17781
1,5433
0,17410
1,17882
3,2253
5,10270
4,9424
4,19693
4,19502
2,21578
2,15987
0,12375
0,20917
1,14679
2,25171
2,22812
2,20857
4,14739
0,22952
3,25031
3,2082
0,10330
2,2313
4,9564
3,19442
2,21438
0,12235
5,15455
1,7476
5,17550
4,5573
2,22651
4,8608
4,8599
1,199
2,208
4,20754
4,6819
2,13159
4,7567
2,15544
2,5462
1,17441
1,22740
0,8719
1,8488
2,319
0,6908
3,13048
2,20645
2,14628
1,20946
3,22843
2,25120
2,2193
3,2202
4,10221
4,9475
4,19553
0,12324
0,21529
4,17993
4,10361
2,2342
4,9535
1,19782
3,19413
1,15896
1,12264
1,21469
4,14768
2,20806
2,25060
0,22903
3,22591
1,22600
1,8659
4,259
1,13108
1,6848
5,13299
2,20494
4,20705
3,15795
0,15404
1,7427
4,19881
3,17690
3,17501
3,5522
5,9486
2,9717
4,2160
4,10143
1,17820
3,5803
0,12046
2,15925
3,7906
4,19631
3,6569
2,25242
0,22422
5,20527
1,1309
1,1098
5,19932
2,21948
5,7594
5,7605
5,15626
3,5491
3,5700
4,17723
4,9814
5,19872
4,21808
3,15766
2,7745
4,17663
3,5640
3,9954
3,22562
3,20467
2,1249
1,14898
3,6429
2,25093
4,25302
1,9657
5,10392
4,5943
3,17960
3,10003
3,2020
4,12297
5,7846
4,15865
0,12106
1,19771
2,6538
3,25182
0,25213
4,9746
4,10283
3,17871
3,5852
3,2131
0,10112
3,12386
0,15974
4,7957
1,12017
5,19660
4,19963
5,7654
2,15677
2,21919
3,5751
2,17772
4,9845
2,22473
3,1358
1,14989
4,20576
3,22533
3,1218
1,1189
0,20436
1,19823
4,7485
3,15737
4,7714
3,21859
5,5580
4,17632
2,5611
5,9905
5,9597
2,9606
2,10052
2,2071
3,5912
1,17931
1,12157
5,7817
3,15834
0,19720
3,6478
3,25353
4,20832
5,18848
0,16659
3,22937
3,25054
0,5984
2,2376
3,10355
2,23558
3,9501
5,9690
0,19427
5,7881
0,12250
5,7413
4,15430
1,7782
1,9993
3,5516
0,17535
3,5687
2,24338
2,4979
5,11039
0,22634
4,20731
2,11179
2,4839
2,22774
2,20671
5,15570
4,7553
3,17475
1,5456
2,24278
4,10215
3,2236
5,10184
0,23789
3,23418
4,9441
1,19567
4,12310
0,12081
3,20972
4,18908
0,16488
5,16719
2,25114
1,22877
4,25285
2,23698
2,23509
3,2327
3,10304
3,10095
4,9550
0,19476
4,12201
3,12190
3,20863
2,18819
1,25005
0,22966
3,25394
3,16599
2,16608
3,22665
1,11068
2,4928
1,20760
5,7442
5,15461
1,24369
1,5547
1,17564
1,15521
3,7502
1,7693
2,9882
3,24229
0,17424
0,5407
3,5796
2,22725
0,4868
2,11128
0,20620
3,20923
0,18959
2,22826
2,25145
4,16748
2,23449
0,5895
3,10244
3,2267
4,9410
2,9781
0,19536
4,7990
2,12341
1,19817
4,7720
5,15703
0,15492
2,5625
4,17606
3,17597
0,23968
2,9931
0,3329
3,22507
3,22696
3,20402
3,20793
1,18478
3,20890
3,4549
2,25367
0,22995
1,9632
3,17905
1,5926
3,2045
4,10066
2,15800
4,7823
1,12163
4,19714
4,19485
4,9772
5,10126
3,2105
0,2294
2,5866
2,17845
1,12023
5,7963
0,15940
0,19654
4,4798
0,4409
5,25227
4,3269
2,22447
2,20542
1,18538
1,19957
5,15643
4,7660
0,17746
3,5765
0,23828
0,9871
2,22556
2,3378
1,20453
0,18429
5,19846
2,7771
4,15752
2,23939
3,5674
5,17657
3,9960
2,9663
2,2014
0,10037
3,2385
4,17954
1,5977
4,12132
0,15851
5,7872
4,19745
3,25336
3,4689
2,4518
1,20981
4,25276
0,22884
3,4458
4,9723
3,5837
0,17814
4,10177
3,2154
5,7932
5,15911
2,12072
2,19605
3,19594
5,19906
4,15612
4,7631
4,15583
2,23879
1,17717
1,5734
1,17486
0,9820
4,22416
1,22787
3,3238
5,20513
2,20682
2,18569
1,25087
2,25316
0,4538
4,19765
1,7852
2,15871
5,12283
0,12112
1,5957
4,17974
5,10386
1,10017
2,2034
0,9643
0,9940
2,23919
2,17677
3,5654
2,15772
4,7751
2,19866
1,18409
1,18798
2,20473
2,22576
0,16989
2,3358
4,18549
1,20533
0,22436
1,3218
4,3189
2,9800
0,23859
0,5485
3,5714
5,17737
4,7580
0,7611
2,15632
3,19926
1,19625
0,12052
1,15931
3,7912
1,2174
5,10157
2,17834
2,5817
4,9492
1,9703
4,25256
2,4478
0,19734
4,12143
4,7803
2,15820
0,10046
1,2065
3,5906
2,17925
5,9583
2,9612
2,4569
3,25347
3,18458
0,20422
2,3309
5,3098
3,22527
4,9911
3,5594
3,17626
3,5605
2,23948
5,7491
1,15723
5,7700
4,19837
5,9851
3,5745
2,17766
4,23808
4,7640
5,15663
1,19977
4,18518
5,18689
5,20562
4,16898
1,3249
2,22467
2,4429
2,25196
0,25207
4,19674
4,15960
4,7943
4,12392
4,12003
2,17865
3,5846
4,10297
3,2125
1,10106
0,9752
2,24349
0,17544
1,5567
5,15441
4,7462
5,20740
2,22645
1,4908
5,11048
0,22946
3,25025
1,16628
4,18839
0,20843
3,12221
0,19456
4,9570
3,23529
3,2096
2,10324
2,2307
0,12361
4,15993
2,19687
2,19516
5,9430
2,23469
1,2247
5,10264
4,17896
2,25165
4,22806
3,16768
5,18979
3,20903
4,20591
5,20600
3,22494
1,22705
1,11108
3,11299
2,4848
1,24209
1,24198
0,17795
1,5427
4,17404
1,19984
5,15690
4,7522
5,15501
2,20480
4,20711
0,11019
2,11388
2,4959
3,22585
3,22614
3,17684
3,17515
5,5536
3,24318
3,24089
4,19895
1,15781
0,15410
4,7433
5,12270
0,15882
0,19796
0,19407
5,9521
5,10375
3,2356
1,17987
3,23578
5,16679
3,25074
0,22917
4,18868
4,20812
4,16739
3,22857
3,25134
1,18928
4,20952
3,12330
1,19547
4,9461
3,2187
2,2216
5,10235
1,23438
1,5476
4,17455
1,24258
4,7573
4,15550
0,20651
1,4819
1,11159
1,22754
3,1378
4,20556
2,22453
5,9865
2,17752
3,5771
3,15657
3,7674
3,21939
2,19943
0,19640
1,12037
4,7977
4,15954
5,10132
3,2111
3,5872
2,17851
1,2280
1,9766
1,8898
1,25233
1,6689
5,6518
2,22981
2,25373
5,6458
1,20884
4,19700
1,19491
0,15814
5,7837
1,12177
3,17911
4,5932
4,2051
5,10072
5,9626
1,9925
2,5631
1,17612
3,17583
4,7734
5,15717
2,15486
2,21879
4,19803
2,1238
0,20416
0,20787
3,22513
2,22682
1,9834
5,17703
3,5720
0,17492
2,21968
2,15606
0,7625
4,15597
4,19912
5,20507
5,20696
1,1329
2,22402
2,22793
3,22890
3,25262
5,20995
3,6549
3,19611
1,19580
4,7926
4,15905
2,12066
3,5823
1,17800
4,10163
1,2140
3,9737
4,19751
2,12126
0,15845
3,7866
1,2000
2,10023
1,17940
2,5963
3,2391
1,9677
3,8989
3,25322
1,6798
3,6409
0,20447
1,1269
3,22542
2,9974
3,5660
4,17643
3,21828
3,7765
2,15746
4,19852
2,12304
5,12095
0,21698
1,21509
2,19573
1,9455
3,10201
3,2222
2,10190
0,25100
4,25291
3,22863
1,14599
1,14608
1,20966
4,13068
3,6928
3,20665
2,339
4,8739
4,22760
1,17461
1,5442
5,15564
4,7547
0,5502
4,17521
1,5693
3,9987
0,7407
4,15424
4,7796
0,6868
5,13128
2,20725
3,279
5,8679
3,22620
0,22923
3,25040
1,14748
2,20826
0,12244
5,7895
3,21449
2,19433
4,9515
4,9684
2,2362
4,10341
4,5990
2,22832
3,25151
3,20937
1,14659
2,21558
1,12355
1,7984
1,19522
4,9404
4,9795
1,10250
3,2273
4,5881
2,17430
1,5413
3,5782
2,9896
4,15535
1,7516
4,7687
3,20634
0,6979
4,13039
5,368
0,8768
2,22731
2,20774
5,13179
1,6839
1,228
4,8628
2,22671
4,5553
0,17570
4,7456
5,15475
2,21789
3,21418
3,12215
2,12184
5,19462
4,9544
3,2333
2,10310
0,10081
3,25011
2,25380
4,22972
2,20877
0,14488
1,14719
3,23313
2,23082
1,21216
3,21187
0,6134
3,14117
4,14286
5,13874
3,1857
2,4031
4,16012
2,16383
1,11971
4,3952
3,8026
2,3651
2,11672
3,1754
2,13777
0,18100
4,18291
1,426
1,7258
0,12889
3,24573
5,7089
3,7318
5,24433
0,8166
1,11732
0,3711
1,3480
4,13637
1,1614
3,1585
3,18040
1,566
3,1917
4,13934
2,14057
2,6074
1,3812
1,11831
5,16152
1,4171
3,46
0,23253
0,21356
2,13825
3,1806
0,6165
1,14146
4,11920
5,3903
2,4060
4,16043
3,23342
3,21247
4,7198
1,7209
2,24522
1,8077
0,3600
2,11623
4,3591
5,1705
2,13726
1,1494
3,477
4,18151
0,8137
1,11763
0,3740
4,13666
4,1645
3,537
2,18011
2,18380
1,7349
0,12998
0,24462
0,23202
3,23193
3,17
0,21307
1,21096
1,14006
0,6025
4,14397
3,1946
4,13965
4,16103
3,4120
5,16292
3,3843
2,11860
5,3562
2,11541
3,8315
4,8084
4,18233
3,484
3,715
2,1467
2,13444
2,20249
5,15148
1,24640
0,23020
2,24943
3,9079
0,12728
1,21125
4,6207
1,14224
1,6196
0,816
3,4302
5,16321
0,4093
1,13996
5,14364
5,6347
3,956
1,11893
4,16261
3,4242
4,24803
0,23160
0,9139
2,12668
1,21065
5,15399
2,15008
3,24700
5,24491
3,11401
3,3422
5,11790
3,8255
1,18373
2,655
3,13504
3,1527
5,13695
4,20098
5,20309
1,15288
0,15119
3,24611
3,24580
4,3533
2,11510
3,11681
3,8344
3,744
5,18262
2,20189
2,20218
3,1436
1,13415
2,13784
1,13887
0,6256
3,14275
0,847
1,11982
1,4353
2,16370
1,24912
2,23071
3,9028
3,21174
3,12779
2,23131
5,24852
5,9168
1,21034
2,12639
4,14335
3,6316
0,6087
0,907
1,16230
3,4213
2,4182
0,11450
3,3473
4,8204
0,8195
5,595
1,604
2,18322
2,20358
4,13555
2,1576
1,15059
2,24751
2,24456
1,5278
3,8292
2,8103
1,25839
3,3774
0,11757
0,1671
4,13652
3,503
2,692
4,18025
2,991
1,6380
4,13951
3,1972
2,6011
0,14032
2,4285
2,11854
0,3877
0,4114
5,16137
0,23236
3,2418
1,23
3,2789
3,21333
5,19349
3,23376
2,24984
3,2558
5,21273
2,19209
2,19198
1,14172
4,6151
1,1832
2,13811
2,16077
1,4054
1,3937
3,11914
1,8043
2,11586
4,11617
1,3634
0,13483
2,13712
1,1731
3,443
4,18165
2,24687
2,24516
0,5338
1,8152
3,11497
0,3725
2,11706
4,13592
3,1620
0,13603
5,18074
3,552
3,5229
4,24796
4,24407
5,72
1,2449
4,23267
1,24895
0,21362
4,19318
4,19089
0,6040
2,14063
2,13900
3,1923
2,4145
3,16166
4,11805
3,3826
3,880
4,6291
4,1863
2,13840
1,14123
0,6100
2,4394
5,3966
1,11945
5,16026
1,4005
3,2509
2,2698
2,23327
1,21222
0,19258
0,5369
3,24547
3,8383
4,8012
5,11646
2,3665
1,13743
3,1760
5,18134
2,412
2,783
1,14090
4,6322
4,14301
3,933
1,25409
3,25798
1,16195
1,4227
4,16204
1,24866
2,23294
2,23105
0,10708
4,10499
3,81
2,21391
1,21000
4,24765
0,2828
3,17168
1,22269
0,3447
1,11464
2,8230
3,630
4,18087
5,18316
3,1542
4,13561
0,22329
2,3696
2,11524
2,3507
1,8370
2,770
5,18256
4,1793
1,13421
1,1402
2,24625
2,17028
4,2968
4,23045
4,24926
4,10648
1,21140
3,1890
1,14241
1,6262
3,873
3,25549
2,3995
4,16344
1,4367
4,10759
0,23154
4,24837
1,21051
3,1981
5,6373
0,14350
3,962
5,3884
2,4276
4,16255
3,25458
3,3787
5,3416
2,11435
1,22238
3,8261
4,18347
1,661
2,1682
2,1513
1,13530
3,17139
3,2879
3,24734
1,2939
0,17079
2,24674
5,11575
4,3556
2,22378
3,8321
4,18196
1,18207
2,721
1,13470
2,1453
2,14181
1,14210
0,6233
2,822
1,16084
4,16315
3,4336
2,25518
4,25689
2,10619
5,10588
2,24977
3,23385
0,23014
1,21280
1,21111
3,1443
3,13460
2,731
5,18217
5,18186
3,8331
0,22368
1,3546
4,11565
3,24664
0,17069
3,2929
1,21101
4,21290
0,23004
3,23395
2,24967
5,10598
5,10609
1,25699
3,25508
1,4326
1,16305
3,16094
2,832
3,6223
0,14200
1,14191
3,25448
5,16245
0,4266
2,3894
3,972
4,14340
1,6363
2,1991
3,21041
4,24827
2,23144
2,10749
3,24724
3,2869
3,17129
1,13520
3,1503
4,1692
2,671
1,18357
2,8271
1,22228
0,11425
2,3406
3,3797
3,2978
0,17038
3,24635
1,1412
2,13431
3,1783
2,18246
2,760
1,8360
1,3517
4,11534
5,3686
2,22339
0,4377
3,16354
3,3985
2,25559
0,863
1,6272
1,14251
2,1880
1,21150
3,10658
2,24936
2,23055
1,21010
1,21381
2,91
3,10489
3,10718
5,23115
0,23284
4,24876
4,16214
3,4237
4,16185
3,25788
1,25419
0,923
1,14311
1,6332
1,14080
2,13571
2,1552
0,18306
0,18097
4,620
3,8220
0,11474
2,3457
2,22279
3,17178
3,2838
5,24775
5,19248
4,21232
3,23337
1,2688
2,2519
4,4015
4,16036
3,11955
4,3976
3,4384
0,6110
1,14133
4,13850
3,1873
0,6281
3,890
3,793
3,402
2,18124
3,1770
3,13753
1,3675
0,11656
1,8002
4,8393
3,24557
1,5379
1,24417
3,24786
0,5239
1,542
4,18064
4,13613
0,1630
4,13582
4,11716
5,3735
0,11487
5,8142
1,3836
4,11815
4,16176
4,4155
2,1933
3,13910
3,14073
0,6050
3,19099
4,19308
3,21372
1,24885
2,23277
2,2459
5,62
3,11904
0,3927
2,4044
0,16067
0,13801
0,1822
1,6141
1,14162
2,19188
4,19219
2,21263
2,2548
2,24994
3,23366
0,5328
3,24506
1,24697
5,18175
3,453
2,1721
4,13702
2,13493
1,3624
2,11607
3,11596
3,8053
1,18035
0,682
4,513
4,13642
2,1661
5,11747
3,3764
2,25829
5,8113
3,8282
2,5268
0,24446
2,19359
3,21323
4,2799
3,33
3,2408
0,23226
5,16127
0,4104
1,3867
4,11844
1,4295
2,14022
0,6001
3,1962
1,13941
5,6390
1,981
1,4192
3,4203
4,16220
1,917
4,6097
3,6306
1,14325
2,12629
4,21024
5,9178
4,24842
2,23121
2,24741
1,15049
3,1566
4,13545
0,20348
5,18332
3,614
0,585
2,8185
5,8214
2,3463
0,11440
4,13794
2,13405
2,1426
3,20208
1,20199
4,18272
2,754
2,8354
3,11691
0,11500
0,3523
3,24590
3,24601
5,15109
4,15298
0,12769
4,21164
3,9038
1,23061
0,24902
4,16360
4,4343
2,11992
0,857
1,14265
4,6246
2,13897
4,21075
2,12678
2,9129
1,23170
4,24813
4,4252
1,16271
1,11883
2,946
3,6357
2,14374
1,13986
4,20319
5,20088
3,13685
3,1537
4,13514
1,645
1,18363
3,8245
2,11780
1,3432
4,11411
0,24481
1,24710
1,15018
4,15389
0,24650
3,15158
4,20259
3,13454
2,1477
2,705
2,494
5,18223
4,8094
3,8305
2,11551
4,3572
2,4083
5,16331
1,4312
2,806
1,6186
5,14234
4,6217
2,21135
2,12738
3,9069
2,24953
0,23030
5,24472
1,12988
1,7359
1,18390
4,18001
2,527
4,1655
4,13676
0,3750
1,11773
5,8127
2,11870
2,3853
0,16282
5,4130
4,16113
4,13975
2,1956
5,14387
0,6035
4,14016
1,21086
0,21317
4,23183
0,23212
5,21257
3,23352
0,16053
2,4070
2,3913
5,11930
1,14156
1,6175
4,1816
3,13835
4,18141
3,467
2,1484
4,13736
2,1715
0,3581
5,11633
3,3610
1,8067
3,24532
2,7219
5,7188
5,576
4,18050
3,1595
3,1604
4,13627
2,3490
0,3701
1,11722
3,8176
2,24423
3,7308
5,7099
2,21346
1,23243
3,56
0,4161
5,16142
4,11821
3,3802
2,6064
1,14047
2,13924
3,1907
1,3942
1,11961
1,16393
4,16002
2,4021
3,1847
1,13864
4,14296
1,14107
4,6124
3,21197
0,21206
2,23092
0,23303
3,24563
3,12899
1,7248
3,436
1,18281
4,18110
1,13767
4,1744
2,11662
4,3641
1,8036
2,15465
1,7446
1,17560
4,5543
2,22661
5,8638
2,238
0,6829
1,13169
4,20764
4,14709
1,14498
0,20867
0,22962
3,25390
1,25001
4,10091
3,10300
3,2323
4,9554
1,19472
0,12194
4,12205
3,21408
0,21799
4,5891
3,2263
5,10240
1,9785
5,9414
4,19532
1,7994
0,12345
3,21548
1,14649
0,20927
5,25141
1,22822
4,22721
2,8778
3,378
5,13029
2,6969
1,20624
5,7697
5,7506
4,15525
5,9886
3,5792
4,5403
5,17420
3,22630
3,8669
4,269
3,20735
4,13138
4,6878
1,7786
5,15434
5,7417
3,9997
3,5683
0,17531
3,5512
1,5980
5,10351
1,2372
5,9694
5,9505
4,19423
3,21459
5,7885
2,12254
3,20836
5,14758
3,25050
1,22933
0,20976
1,14618
1,14589
2,22873
1,25281
2,25110
5,10180
2,2232
4,10211
4,9445
4,19563
2,21519
1,21688
3,12085
4,12314
4,7557
5,15574
5,5452
1,17471
3,22770
4,8729
2,329
2,20675
4,6938
4,13078
3,6419
0,6788
3,25332
3,8999
5,9667
2,2381
4,5973
4,17950
3,10033
2,2010
5,7876
3,15855
0,12136
5,19741
0,19842
1,15756
1,7775
3,21838
5,17653
3,5670
3,9964
2,22552
1,1279
1,20457
0,22783
2,22412
1,1339
1,20686
4,20517
5,19902
4,15587
0,7635
4,15616
2,21978
4,17482
2,5730
1,17713
0,9824
4,9727
3,2150
2,10173
5,17810
3,5833
5,12076
1,15915
4,7936
1,19590
2,19601
3,6559
3,20985
0,25272
3,22880
5,9636
2,10062
3,2041
1,5922
