label,index
0,9361
0,23338
3,10535
3,2516
0,2687
4,12430
3,19247
3,25634
1,3979
3,16039
0,22054
3,11659
4,20151
2,15250
0,7273
0,24558
2,17355
0,5376
0,2984
0,7333
0,15310
2,15081
4,24789
0,24418
0,5236
3,17215
4,17184
3,22114
4,22285
3,11488
0,11719
0,20011
0,20380
0,25774
2,16179
3,3839
1,9221
3,23278
0,2456
0,10475
2,12570
4,19307
1,19096
4,15132
2,7111
1,12851
0,7280
4,17037
3,5014
0,2977
1,10954
4,5385
2,3689
4,3518
4,22336
4,18249
2,20233
2,4378
3,25556
3,10657
1,2674
3,24939
3,9003
2,9392
2,19125
0,12752
0,2734
3,10717
0,10486
1,24879
3,9143
2,19065
0,12612
0,12583
0,4238
0,25416
0,25787
0,3458
2,22276
2,18098
3,18309
3,20373
0,12911
3,7051
2,15072
4,10814
3,2837
0,5154
0,17177
2,22367
1,3549
3,1
4,18189
2,18218
1,20262
4,12800
2,15163
3,7140
3,2926
1,10905
3,17066
0,5045
3,24968
0,10606
2,2625
2,10597
0,9052
3,19174
3,12703
0,12492
0,25507
4,25696
4,4329
3,25447
2,4269
1,24828
3,2765
3,10746
0,9112
2,9283
2,19034
0,12643
4,7000
3,15023
3,12940
0,7391
2,5105
0,17126
1,10845
4,2866
4,5294
0,22227
0,3798
3,3409
0,18358
4,20322
3,19584
3,19615
3,12062
1,15901
4,7922
3,2144
1,10167
0,17804
0,5827
1,9733
3,4448
3,22894
0,25266
4,20991
2,18579
1,20692
4,20503
3,3228
3,22797
3,22406
1,9830
3,17496
0,5724
4,17707
3,23869
2,15593
1,7621
3,15602
2,19916
0,9970
1,17647
0,5664
0,23929
0,15742
1,7761
4,19856
4,18439
3,20443
0,3368
3,22546
3,4508
3,4699
3,25326
1,19755
4,7862
2,15841
4,12122
1,5967
4,17944
0,2395
0,10027
3,2004
0,9673
3,25237
0,4419
4,4788
3,19644
1,15950
1,7973
3,12033
0,17855
0,5876
0,2284
3,2115
2,10136
1,9762
2,9861
2,23838
0,5775
2,17756
2,7670
3,15653
4,19947
1,18528
2,20552
4,22457
1,3279
3,18468
4,20783
2,20412
3,22686
0,22517
0,3339
3,9921
0,23978
3,17587
0,17616
0,5635
3,15482
1,15713
1,7730
3,19807
3,19495
1,19704
2,12173
2,7833
4,15810
2,10076
0,2055
1,5936
3,17915
2,9622
3,22985
3,25377
4,4559
0,20880
0,20630
4,11138
0,4878
3,22735
0,5786
4,5417
4,17434
0,24239
0,9892
1,7683
3,7512
1,15531
4,12351
0,7980
4,19526
0,9791
4,9400
0,2277
0,10254
1,5885
0,23459
1,16758
3,25155
3,22836
0,18949
0,20933
4,16618
2,16589
3,25384
3,22976
0,25015
0,18809
2,20873
1,12180
3,12211
2,19466
1,9540
3,10085
2,10314
0,2337
0,23519
3,23688
1,17574
4,5557
0,24379
1,15471
1,7452
4,20770
3,4938
3,11078
0,22675
3,24268
2,5446
0,17465
1,7543
2,15560
3,20661
0,22764
3,4829
0,11169
0,25295
3,22867
2,25104
2,16709
0,16498
1,18918
4,20962
2,12091
0,12300
0,19577
2,9451
0,23408
3,23799
2,10194
0,2226
1,10205
2,12240
2,7891
4,19437
4,9680
2,9511
0,23548
2,10345
0,2366
4,5994
0,25044
3,22927
2,16649
1,18858
2,20822
2,20721
0,22624
2,11029
2,4969
0,24328
0,5697
3,17525
3,5506
0,9983
1,7792
1,15420
1,7403
3,9915
3,5601
3,17622
3,5590
0,21849
2,7704
3,15727
2,7495
2,19833
3,20426
0,1199
0,1208
0,22523
0,25343
2,6468
3,19730
3,15824
1,7807
4,12147
0,17921
0,5902
0,2061
0,10042
2,9616
2,9587
1,19670
3,12007
1,7947
0,15964
2,12396
2,10102
0,2121
3,5842
0,17861
4,10293
0,9756
4,25203
0,25192
3,6528
2,20566
4,14999
0,1348
3,22463
2,9855
0,17762
0,5741
3,21909
2,15667
2,7644
2,19973
0,14888
3,1259
3,20477
3,22572
0,9944
0,5650
4,17673
3,7755
0,15776
2,21818
0,19862
0,19761
3,12116
1,15875
1,7856
3,12287
3,2030
3,10013
0,17970
3,5953
2,10382
2,9647
0,25312
0,25083
2,6439
3,25252
3,6579
0,19621
4,7916
1,15935
0,12056
0,5813
3,17830
2,10153
0,2170
4,9707
4,9496
4,9804
1,17733
0,5710
2,5481
3,15636
1,7615
2,7584
0,21958
0,19922
3,1088
0,1319
1,20537
0,22432
4,22913
0,25070
3,20816
0,14778
0,21479
0,12274
2,15886
2,19403
3,19792
1,9525
2,2352
0,10371
2,17983
0,5532
0,17511
1,17680
1,19891
1,7437
2,15414
0,15785
1,20715
0,20484
1,13289
4,6858
2,13118
3,249
1,8649
3,22610
3,22581
0,20655
1,13058
4,6918
3,309
2,8498
1,8709
0,22750
1,17451
3,5472
1,15554
1,7577
4,21539
3,12334
2,19543
1,9465
2,10231
0,2212
0,2183
3,25130
3,22853
3,20956
0,14638
0,12225
0,21428
1,19452
0,9574
0,2303
3,10320
0,2092
0,25021
4,22942
0,14729
0,20847
2,13149
4,6809
1,20744
1,218
4,189
2,8589
2,8618
3,22641
1,5563
4,17540
2,7466
2,15445
1,17400
0,5423
0,17791
4,19980
2,15505
1,7526
2,15694
0,13398
2,6949
2,13009
1,20604
1,20595
1,358
1,8758
0,22701
0,22490
3,22802
0,25161
3,14669
0,20907
0,12365
1,15997
3,21568
3,19512
1,19683
1,9434
0,10260
0,2243
0,17892
0,1927
0,13904
0,14067
2,6044
3,3822
4,11801
2,16162
0,4141
2,23263
3,24891
2,76
3,21366
0,7328
1,24403
4,24792
3,8156
0,11702
3,3721
2,11493
4,13607
0,1624
2,13596
0,556
2,18070
4,8016
1,8387
3,3661
1,11642
0,1764
4,13747
0,787
3,416
0,18130
0,7268
3,24543
3,23323
4,21226
0,884
0,6104
0,14127
1,6295
2,13844
0,1867
4,4001
1,16022
0,4390
3,11941
2,3962
0,27
3,23232
0,21337
3,995
0,14036
0,6015
2,6384
0,1976
4,13955
2,16133
2,4110
3,4281
2,3873
4,11850
4,8107
0,8296
0,11753
0,3770
1,13656
0,1675
4,18021
2,696
0,507
0,7379
1,24452
0,7239
3,24512
0,24683
3,8047
4,3630
3,11613
2,11582
0,1735
2,13716
3,13487
1,18161
0,447
3,13815
0,1836
2,6155
0,14176
4,11910
3,3933
4,4050
3,16073
0,23372
0,24980
2,21277
3,15038
0,24730
4,11431
3,3412
2,3783
0,8265
3,665
1,18343
4,20339
3,13534
3,1517
0,1686
0,1985
1,14354
0,6377
3,966
0,3880
3,16251
0,4272
1,24833
4,23150
0,9298
3,9109
0,21055
3,12658
0,23010
3,24973
3,23381
0,9049
0,21115
3,21284
1,12489
4,12718
2,6237
0,14214
3,14185
3,826
0,4332
1,16311
0,16080
4,3552
0,11571
0,8325
0,725
2,18203
4,18192
4,20279
3,1457
4,13474
2,15178
0,24670
2,11460
2,3443
2,8234
0,18312
4,18083
4,634
4,13565
3,1546
4,20368
2,15069
3,24761
1,85
3,23101
0,24862
3,23290
2,9158
2,12598
0,12609
0,21004
0,21395
2,14305
3,6326
0,14094
0,937
4,16200
0,4223
4,16191
3,1894
0,6266
0,14245
0,877
2,3991
3,4363
1,16340
4,24922
3,23041
3,9389
0,9018
0,12749
0,21144
3,15129
3,24621
1,3503
2,11520
2,3692
4,8374
4,18252
3,774
0,1406
4,13425
4,1797
4,20228
0,8073
2,3595
2,11627
4,3604
0,1490
0,13722
2,1701
1,18155
3,473
2,5308
0,5099
0,24526
0,2568
4,23346
4,21243
2,19239
0,14142
0,6161
3,1802
0,13821
2,16047
0,4064
0,3907
0,11924
4,14393
4,13961
0,1942
2,6021
0,14002
2,16296
0,11864
0,3847
4,4124
1,16107
3,13
0,2428
4,23197
3,23206
2,21092
3,21303
4,19379
2,5248
4,10899
2,24466
2,8133
2,3744
2,11767
0,25809
3,1641
4,13662
3,18384
2,18015
3,533
0,24577
3,5359
0,10988
0,8022
0,11676
2,3655
0,13773
0,1750
0,422
4,18295
2,18104
1,14282
0,1853
2,13870
4,14113
2,6130
0,16387
1,3956
3,11975
1,16016
0,4035
3,23086
3,23317
0,2539
0,21183
3,21212
0,19268
3,23257
0,2479
0,42
0,21352
1,19328
3,6070
0,14053
0,13930
0,1913
0,4175
1,16156
4,11835
3,3816
0,8162
3,25858
3,3484
2,3715
3,11736
0,1581
0,1610
1,13633
0,562
1,18044
2,24437
0,5219
0,5188
3,10678
3,23075
2,24916
3,21170
4,13883
1,14271
2,6252
3,843
4,11986
4,16374
3,4357
3,25579
0,11685
3,11514
1,3537
2,22319
4,22088
0,8340
1,18266
4,740
3,13780
0,13411
0,1432
2,17018
4,2958
4,17389
0,24584
0,24615
0,2818
2,17158
0,24755
0,3477
2,11454
3,22259
3,8191
2,8200
3,18326
1,600
2,591
0,1572
1,13551
4,6083
0,6312
0,14331
2,903
0,4186
3,4217
2,16234
0,25439
2,10738
1,24856
4,23135
0,21030
2,6192
0,14220
4,6203
2,812
0,25528
0,4097
0,16325
2,4306
3,24947
3,23024
3,10629
0,21121
3,24644
0,2909
0,17049
0,22348
3,11545
3,3566
1,8080
0,8311
0,711
0,480
2,18237
0,13440
0,1463
3,22208
4,22199
2,11794
3,3426
0,11405
0,8251
0,651
3,18377
0,13691
4,1523
3,13500
0,24495
0,24704
2,17109
0,2849
2,17298
3,23164
1,24807
2,10769
0,21061
0,13992
2,6343
3,14360
0,952
0,25468
4,11897
0,4246
1,16265
2,17288
0,2859
0,17119
0,24714
2,24485
2,13510
0,1533
1,13681
4,18367
4,641
0,8241
3,11415
2,3436
3,11784
2,22189
4,22218
1,16275
4,4256
4,11887
0,25478
0,942
1,14370
2,6353
1,13982
0,21071
0,10779
2,24817
3,23174
0,21131
2,10639
3,23034
3,24957
3,4316
3,16335
3,4087
3,25538
3,802
3,6213
0,14230
2,6182
3,1473
0,13450
1,18227
3,490
0,701
0,8301
3,8090
4,3576
2,11555
3,22358
3,17059
0,2919
3,24654
3,13541
3,1562
0,581
4,610
0,18336
2,8210
2,8181
3,22249
1,11444
0,3467
0,24745
4,17148
0,2808
3,21020
3,23125
1,24846
1,10728
0,25429
4,16224
0,4207
0,4196
0,913
4,14321
1,6302
4,6093
4,25569
3,4347
3,16364
0,11996
0,853
3,6242
0,14261
2,13893
4,21160
0,24906
3,23065
1,10668
0,24605
0,24594
4,17399
0,2948
2,17008
0,1422
3,13401
2,13790
0,750
4,18276
4,8350
3,22098
2,22309
0,3527
4,11504
3,11695
0,3806
4,11825
3,16146
3,4165
0,1903
0,13920
0,14043
4,6060
2,19338
4,21342
0,52
0,2469
3,23247
0,5198
3,5209
2,24427
1,18054
2,572
3,13623
0,1600
0,1591
3,11726
3,3705
3,3494
0,25848
2,8172
2,18114
0,18285
0,432
0,1740
2,13763
4,3645
3,11666
0,8032
4,10998
3,5349
0,24567
3,19278
0,21202
0,21193
0,2529
3,23307
3,23096
2,4025
1,16006
0,11965
4,3946
0,16397
4,6120
0,14103
1,13860
0,1843
3,14292
0,19369
2,21313
3,21082
3,23216
3,23187
0,2438
1,16117
4,4134
0,3857
0,11874
0,16286
0,14012
0,6031
3,1952
1,13971
2,14383
2,523
3,18005
0,18394
2,13672
3,1651
0,25819
3,11777
2,3754
1,8123
1,24476
2,10889
0,5258
0,24536
0,5089
4,5318
0,463
4,18145
3,1711
2,13732
3,1480
0,3614
1,11637
1,3585
2,8063
2,11934
1,3917
3,4074
3,16057
0,13831
0,1812
0,6171
0,14152
3,19229
0,21253
0,23356
0,2578
0,21154
3,12759
0,9008
2,9399
3,23051
3,24932
4,16350
2,4373
1,3981
0,867
3,14255
4,6276
0,1884
2,20238
3,1787
0,13435
1,1416
0,764
2,18242
0,8364
2,3682
0,11530
4,3513
0,24631
2,15139
2,24771
2,15079
0,20378
0,1556
1,13575
4,624
1,18093
4,18302
1,8224
3,3453
2,11470
1,16181
0,4233
2,16210
0,927
0,14084
4,6336
4,14315
0,21385
4,21014
3,12619
4,12588
2,9148
3,23280
1,24872
3,23111
0,95
2,16090
2,16301
0,4322
3,836
3,14195
3,14204
2,6227
4,12708
4,12499
3,21294
0,21105
0,9059
0,23391
3,24963
3,23000
0,24660
1,15168
3,13464
3,1447
3,20269
0,18182
1,18213
3,735
0,8335
3,11561
4,3542
0,1696
3,1507
3,13524
0,20329
4,18353
2,675
0,8275
0,3793
3,3402
2,11421
0,24720
3,15028
0,12648
0,21045
0,9119
1,9288
3,23140
1,24823
0,4262
3,16241
0,3890
0,976
3,6367
1,14344
3,1995
0,457
4,18171
3,13497
2,13706
2,1725
2,11592
2,11603
0,3620
2,8057
0,24693
2,24502
3,7229
4,21267
0,24990
0,23362
2,16063
3,4040
1,3923
0,11900
0,14166
4,6145
0,1826
0,13805
0,11840
0,3863
0,4291
3,4100
2,16123
4,13945
4,1966
3,6394
2,6005
2,14026
0,985
0,21327
3,23222
0,37
2,24442
0,7369
3,517
3,686
2,18031
0,1665
4,13646
0,3760
2,11743
0,8286
2,8117
3,24553
0,7278
3,18120
0,406
0,797
3,13757
2,1774
2,11652
3,3671
2,8397
0,8006
4,3972
4,11951
3,4380
3,16032
2,4011
0,1877
4,13854
0,6285
0,14137
3,6114
0,894
2,21236
3,23333
0,21376
2,66
1,24881
3,23273
0,4151
1,16172
4,11811
0,3832
4,6054
0,14077
0,13914
0,1937
1,18060
4,546
1,13586
0,1634
2,13617
1,11483
2,3731
4,11712
3,8146
2,24782
2,24413
3,7338
0,22480
0,22711
1,8748
2,348
2,20585
3,20614
2,13019
2,6959
4,13388
2,15684
2,7536
3,15515
3,19990
0,17781
0,5433
2,17410
0,17882
0,2253
2,10270
1,9424
4,19693
4,19502
3,21578
3,15987
3,12375
2,20917
0,14679
3,25171
3,22812
3,20857
1,14739
3,22952
0,25031
3,2082
2,10330
3,2313
1,9564
0,19442
3,21438
2,12235
2,15455
0,7476
2,17550
1,5573
3,22651
1,8608
4,8599
0,199
3,208
1,20754
4,6819
3,13159
1,7567
3,15544
3,5462
0,17441
0,22740
2,8719
0,8488
3,319
3,6908
0,13048
3,20645
3,14628
4,20946
3,22843
3,25120
3,2193
3,2202
1,10221
1,9475
1,19553
3,12324
3,21529
1,17993
4,10361
3,2342
1,9535
4,19782
0,19413
0,15896
0,12264
0,21469
1,14768
3,20806
3,25060
3,22903
0,22591
0,22600
0,8659
4,259
4,13108
4,6848
2,13299
3,20494
1,20705
0,15795
2,15404
0,7427
1,19881
0,17690
0,17501
0,5522
2,9486
3,9717
4,2160
1,10143
0,17820
0,5803
3,12046
3,15925
0,7906
1,19631
0,6569
3,25242
3,22422
2,20527
0,1309
0,1098
2,19932
3,21948
2,7594
2,7605
2,15626
0,5491
0,5700
1,17723
1,9814
2,19872
4,21808
0,15766
3,7745
1,17663
0,5640
0,9954
0,22562
0,20467
3,1249
0,14898
0,6429
3,25093
1,25302
0,9657
2,10392
1,5943
0,17960
0,10003
0,2020
1,12297
2,7846
1,15865
3,12106
0,19771
3,6538
0,25182
2,25213
4,9746
4,10283
3,17871
0,5852
0,2131
2,10112
0,12386
2,15974
1,7957
0,12017
2,19660
4,19963
2,7654
3,15677
3,21919
0,5751
3,17772
4,9845
3,22473
0,1358
4,14989
1,20576
0,22533
0,1218
0,1189
3,20436
4,19823
1,7485
0,15737
1,7714
0,21859
2,5580
1,17632
3,5611
2,9905
2,9597
3,9606
3,10052
3,2071
0,5912
0,17931
0,12157
2,7817
3,15834
2,19720
0,6478
0,25353
1,20832
2,18848
2,16659
3,22937
0,25054
2,5984
3,2376
0,10355
3,23558
0,9501
2,9690
2,19427
2,7881
2,12250
2,7413
1,15430
0,7782
0,9993
0,5516
3,17535
0,5687
3,24338
3,4979
2,11039
2,22634
1,20731
3,11179
3,4839
3,22774
3,20671
2,15570
1,7553
3,17475
0,5456
3,24278
1,10215
0,2236
2,10184
3,23789
0,23418
1,9441
0,19567
1,12310
2,12081
0,20972
4,18908
2,16488
2,16719
3,25114
0,22877
4,25285
3,23698
3,23509
3,2327
3,10304
0,10095
1,9550
3,19476
1,12201
3,12190
0,20863
3,18819
0,25005
3,22966
0,25394
0,16599
3,16608
0,22665
4,11068
3,4928
4,20760
2,7442
2,15461
0,24369
4,5547
4,17564
0,15521
0,7502
4,7693
3,9882
0,24229
2,17424
3,5407
0,5796
3,22725
3,4868
3,11128
3,20620
0,20923
2,18959
3,22826
3,25145
1,16748
3,23449
2,5895
0,10244
0,2267
1,9410
3,9781
2,19536
1,7990
3,12341
4,19817
1,7720
2,15703
2,15492
3,5625
4,17606
0,17597
2,23968
3,9931
2,3329
0,22507
0,22696
0,20402
3,20793
4,18478
0,20890
0,4549
3,25367
3,22995
0,9632
0,17905
4,5926
0,2045
1,10066
3,15800
1,7823
0,12163
4,19714
4,19485
1,9772
2,10126
3,2105
3,2294
3,5866
3,17845
0,12023
2,7963
2,15940
3,19654
4,4798
2,4409
2,25227
1,3269
3,22447
3,20542
0,18538
0,19957
2,15643
1,7660
3,17746
0,5765
3,23828
2,9871
3,22556
3,3378
4,20453
3,18429
2,19846
3,7771
4,15752
3,23939
0,5674
2,17657
0,9960
3,9663
3,2014
2,10037
0,2385
1,17954
0,5977
4,12132
2,15851
2,7872
4,19745
0,25336
0,4689
3,4518
0,20981
1,25276
3,22884
0,4458
4,9723
0,5837
2,17814
1,10177
0,2154
2,7932
2,15911
3,12072
3,19605
0,19594
2,19906
1,15612
1,7631
1,15583
3,23879
4,17717
0,5734
0,17486
2,9820
1,22416
4,22787
0,3238
2,20513
3,20682
3,18569
0,25087
3,25316
3,4538
1,19765
0,7852
3,15871
2,12283
3,12112
4,5957
1,17974
2,10386
0,10017
3,2034
2,9643
3,9940
3,23919
3,17677
0,5654
3,15772
4,7751
3,19866
0,18409
0,18798
3,20473
3,22576
2,16989
3,3358
1,18549
0,20533
3,22436
4,3218
4,3189
3,9800
3,23859
2,5485
0,5714
2,17737
4,7580
2,7611
3,15632
0,19926
4,19625
3,12052
4,15931
0,7912
4,2174
2,10157
3,17834
3,5817
4,9492
0,9703
1,25256
3,4478
3,19734
4,12143
1,7803
3,15820
3,10046
0,2065
0,5906
3,17925
2,9583
3,9612
3,4569
0,25347
3,18458
2,20422
3,3309
2,3098
3,22527
1,9911
0,5594
0,17626
0,5605
3,23948
2,7491
0,15723
2,7700
4,19837
2,9851
0,5745
3,17766
4,23808
1,7640
2,15663
0,19977
1,18518
2,18689
2,20562
4,16898
4,3249
3,22467
3,4429
3,25196
3,25207
4,19674
4,15960
4,7943
1,12392
1,12003
3,17865
0,5846
4,10297
0,2125
4,10106
3,9752
3,24349
2,17544
0,5567
2,15441
1,7462
2,20740
3,22645
4,4908
2,11048
3,22946
0,25025
0,16628
1,18839
2,20843
0,12221
2,19456
1,9570
0,23529
0,2096
3,10324
3,2307
2,12361
4,15993
3,19687
3,19516
2,9430
3,23469
0,2247
2,10264
1,17896
3,25165
4,22806
0,16768
2,18979
0,20903
1,20591
2,20600
3,22494
0,22705
0,11108
0,11299
3,4848
0,24209
4,24198
2,17795
0,5427
1,17404
4,19984
2,15690
1,7522
2,15501
3,20480
1,20711
2,11019
3,11388
3,4959
3,22585
0,22614
3,17684
0,17515
2,5536
0,24318
0,24089
1,19895
0,15781
2,15410
4,7433
2,12270
2,15882
3,19796
2,19407
2,9521
2,10375
0,2356
0,17987
0,23578
2,16679
0,25074
3,22917
1,18868
1,20812
1,16739
3,22857
0,25134
0,18928
4,20952
0,12330
0,19547
1,9461
0,2187
3,2216
2,10235
0,23438
4,5476
1,17455
0,24258
4,7573
1,15550
3,20651
4,4819
0,11159
4,22754
0,1378
4,20556
3,22453
2,9865
3,17752
0,5771
0,15657
0,7674
3,21939
3,19943
2,19640
0,12037
1,7977
1,15954
2,10132
0,2111
0,5872
3,17851
0,2280
4,9766
0,8898
0,25233
0,6689
2,6518
3,22981
3,25373
2,6458
0,20884
1,19700
0,19491
2,15814
2,7837
4,12177
0,17911
1,5932
1,2051
2,10072
2,9626
0,9925
3,5631
0,17612
0,17583
4,7734
2,15717
3,15486
3,21879
1,19803
3,1238
2,20416
2,20787
0,22513
3,22682
4,9834
2,17703
0,5720
2,17492
3,21968
3,15606
2,7625
1,15597
1,19912
2,20507
2,20696
0,1329
3,22402
3,22793
3,22890
0,25262
2,20995
0,6549
0,19611
4,19580
1,7926
1,15905
3,12066
0,5823
0,17800
1,10163
0,2140
0,9737
1,19751
3,12126
2,15845
0,7866
0,2000
3,10023
0,17940
3,5963
0,2391
0,9677
0,8989
0,25322
4,6798
3,6409
3,20447
0,1269
0,22542
3,9974
0,5660
1,17643
0,21828
0,7765
3,15746
1,19852
3,12304
2,12095
2,21698
0,21509
3,19573
0,9455
3,10201
0,2222
3,10190
2,25100
1,25291
0,22863
0,14599
0,14608
0,20966
1,13068
0,6928
0,20665
3,339
1,8739
4,22760
0,17461
0,5442
2,15564
1,7547
2,5502
4,17521
0,5693
0,9987
3,7407
1,15424
1,7796
2,6868
2,13128
3,20725
0,279
2,8679
0,22620
3,22923
0,25040
4,14748
3,20826
2,12244
2,7895
0,21449
3,19433
1,9515
4,9684
3,2362
1,10341
4,5990
3,22832
0,25151
0,20937
0,14659
3,21558
0,12355
0,7984
0,19522
1,9404
4,9795
0,10250
3,2273
1,5881
3,17430
4,5413
3,5782
3,9896
1,15535
0,7516
4,7687
0,20634
3,6979
4,13039
2,368
2,8768
3,22731
3,20774
2,13179
4,6839
4,228
1,8628
3,22671
1,5553
3,17570
4,7456
2,15475
3,21789
0,21418
3,12215
3,12184
2,19462
1,9544
0,2333
3,10310
3,10081
0,25011
3,25380
4,22972
3,20877
3,14488
4,14719
0,23313
3,23082
0,21216
0,21187
2,6134
0,14117
4,14286
2,13874
0,1857
3,4031
1,16012
3,16383
0,11971
1,3952
0,8026
3,3651
3,11672
0,1754
3,13777
2,18100
4,18291
0,426
0,7258
2,12889
0,24573
2,7089
0,7318
2,24433
2,8166
4,11732
3,3711
0,3480
1,13637
0,1614
0,1585
0,18040
4,566
3,1917
1,13934
3,14057
3,6074
0,3812
4,11831
2,16152
0,4171
0,46
3,23253
3,21356
3,13825
0,1806
2,6165
0,14146
1,11920
2,3903
3,4060
1,16043
0,23342
3,21247
1,7198
0,7209
3,24522
4,8077
2,3600
3,11623
1,3591
2,1705
3,13726
0,1494
0,477
1,18151
2,8137
4,11763
2,3740
4,13666
1,1645
0,537
3,18011
3,18380
0,7349
2,12998
2,24462
3,23202
0,23193
3,17
2,21307
0,21096
0,14006
2,6025
4,14397
0,1946
1,13965
1,16103
0,4120
2,16292
0,3843
3,11860
2,3562
3,11541
0,8315
1,8084
1,18233
0,484
0,715
3,1467
3,13444
3,20249
2,15148
0,24640
3,23020
3,24943
0,9079
2,12728
0,21125
4,6207
0,14224
0,6196
3,816
0,4302
2,16321
3,4093
0,13996
2,14364
2,6347
0,956
4,11893
1,16261
0,4242
4,24803
2,23160
2,9139
3,12668
0,21065
2,15399
3,15008
0,24700
2,24491
0,11401
0,3422
2,11790
0,8255
0,18373
3,655
0,13504
0,1527
2,13695
1,20098
2,20309
0,15288
2,15119
0,24611
0,24580
4,3533
3,11510
0,11681
3,8344
0,744
2,18262
3,20189
3,20218
0,1436
0,13415
3,13784
4,13887
2,6256
0,14275
3,847
0,11982
4,4353
3,16370
0,24912
3,23071
0,9028
0,21174
0,12779
3,23131
2,24852
2,9168
0,21034
3,12639
1,14335
0,6316
2,6087
2,907
0,16230
0,4213
3,4182
2,11450
0,3473
4,8204
3,8195
2,595
4,604
3,18322
3,20358
1,13555
3,1576
0,15059
3,24751
3,24456
4,5278
0,8292
3,8103
0,25839
0,3774
2,11757
2,1671
1,13652
0,503
3,692
1,18025
3,991
0,6380
4,13951
0,1972
3,6011
2,14032
3,4285
3,11854
2,3877
2,4114
2,16137
3,23236
0,2418
0,23
0,2789
0,21333
2,19349
0,23376
3,24984
0,2558
2,21273
3,19209
3,19198
0,14172
4,6151
0,1832
3,13811
3,16077
4,4054
0,3937
0,11914
0,8043
3,11586
1,11617
0,3634
3,13483
3,13712
0,1731
0,443
1,18165
3,24687
3,24516
2,5338
0,8152
0,11497
2,3725
3,11706
1,13592
0,1620
2,13603
2,18074
0,552
0,5229
1,24796
1,24407
2,72
0,2449
4,23267
4,24895
2,21362
1,19318
1,19089
2,6040
3,14063
3,13900
0,1923
3,4145
0,16166
1,11805
0,3826
0,880
4,6291
1,1863
3,13840
0,14123
3,6100
3,4394
2,3966
4,11945
2,16026
4,4005
0,2509
3,2698
3,23327
4,21222
2,19258
2,5369
3,24547
0,8383
1,8012
2,11646
3,3665
0,13743
3,1760
2,18134
3,412
3,783
0,14090
1,6322
1,14301
0,933
0,25409
0,25798
0,16195
0,4227
1,16204
4,24866
3,23294
3,23105
2,10708
1,10499
3,81
3,21391
4,21000
1,24765
3,2828
0,17168
4,22269
2,3447
4,11464
3,8230
0,630
1,18087
2,18316
0,1542
4,13561
3,22329
3,3696
3,11524
3,3507
0,8370
3,770
2,18256
1,1793
0,13421
0,1402
3,24625
3,17028
1,2968
4,23045
1,24926
4,10648
4,21140
0,1890
0,14241
4,6262
0,873
0,25549
3,3995
1,16344
4,4367
1,10759
2,23154
1,24837
4,21051
0,1981
2,6373
2,14350
0,962
2,3884
3,4276
1,16255
0,25458
0,3787
2,3416
3,11435
4,22238
0,8261
1,18347
0,661
3,1682
3,1513
0,13530
0,17139
0,2879
0,24734
0,2939
2,17079
3,24674
2,11575
1,3556
3,22378
0,8321
4,18196
4,18207
3,721
0,13470
3,1453
3,14181
0,14210
3,6233
3,822
0,16084
1,16315
0,4336
3,25518
4,25689
3,10619
1,10588
3,24977
0,23385
3,23014
4,21280
0,21111
0,1443
0,13460
3,731
2,18217
2,18186
0,8331
3,22368
0,3546
4,11565
0,24664
3,17069
0,2929
0,21101
4,21290
2,23004
0,23395
3,24967
2,10598
2,10609
4,25699
0,25508
0,4326
0,16305
0,16094
3,832
0,6223
3,14200
0,14191
0,25448
2,16245
2,4266
3,3894
0,972
1,14340
0,6363
3,1991
0,21041
1,24827
3,23144
3,10749
0,24724
0,2869
3,17129
0,13520
0,1503
4,1692
3,671
0,18357
3,8271
0,22228
3,11425
3,3406
0,3797
0,2978
2,17038
0,24635
0,1412
3,13431
0,1783
3,18246
3,760
0,8360
4,3517
1,11534
2,3686
3,22339
2,4377
0,16354
0,3985
3,25559
3,863
4,6272
0,14251
3,1880
0,21150
0,10658
3,24936
3,23055
4,21010
4,21381
3,91
0,10489
0,10718
2,23115
3,23284
1,24876
1,16214
0,4237
1,16185
0,25788
0,25419
2,923
0,14311
0,6332
0,14080
3,13571
3,1552
2,18306
2,18097
1,620
0,8220
2,11474
3,3457
3,22279
0,17178
0,2838
2,24775
2,19248
1,21232
0,23337
0,2688
3,2519
1,4015
1,16036
0,11955
4,3976
0,4384
3,6110
0,14133
1,13850
0,1873
2,6281
0,890
0,793
0,402
3,18124
0,1770
0,13753
4,3675
3,11656
0,8002
1,8393
0,24557
4,5379
4,24417
0,24786
3,5239
0,542
1,18064
1,13613
2,1630
1,13582
4,11716
2,3735
3,11487
2,8142
4,3836
4,11815
1,16176
1,4155
3,1933
0,13910
0,14073
2,6050
0,19099
1,19308
0,21372
0,24885
3,23277
3,2459
2,62
0,11904
2,3927
3,4044
2,16067
3,13801
2,1822
4,6141
0,14162
3,19188
4,19219
3,21263
3,2548
3,24994
0,23366
2,5328
0,24506
0,24697
2,18175
0,453
3,1721
4,13702
3,13493
0,3624
3,11607
3,11596
0,8053
0,18035
2,682
1,513
1,13642
3,1661
2,11747
3,3764
3,25829
2,8113
0,8282
3,5268
2,24446
3,19359
0,21323
1,2799
0,33
0,2408
3,23226
2,16127
2,4104
0,3867
4,11844
4,4295
3,14022
2,6001
0,1962
4,13941
2,6390
0,981
0,4192
0,4203
4,16220
0,917
